dialect_id,dialect_name,word_id,concept,othography,english,ipa_no_tone,ipa_with_tone,ipa_converted_with_tone,ipa_converted_no_tone
WM,Wulumuqi,68,叔父,叔叔 ,,fu fu,fu44 fu,fu44fu,fufu
WM,Wulumuqi,69,叔母,婶婶 ,,ʂɤŋ ʂɤŋ,ʂɤŋ51-13 ʂɤŋ,ʂɤŋ51-13ʂɤŋ,ʂɤŋʂɤŋ
WM,Wulumuqi,70,外祖父,外爷爷 ,,vai iɤ iɤ,vai213 iɤ51-44 iɤ,vai213iɤ51-44iɤ,vaiiɤiɤ
WM,Wulumuqi,71,外祖母,外奶奶 ,,vai nai nai,vai213 nai51-13 nai,vai213nai51-13nai,vainainai
WM,Wulumuqi,72,舅舅,舅舅,,tɕiɤu tɕiɤu,tɕiɤu213-13 tɕiɤu,t͡ɕiɤu213-13t͡ɕiɤu,t͡ɕiɤut͡ɕiɤu
WM,Wulumuqi,73,舅母,舅母,,tɕiɤu mu,tɕiɤu213-13 mu,t͡ɕiɤu213-13mu,t͡ɕiɤumu
WM,Wulumuqi,74,丈夫,男人,,nan ʐɤŋ,nan51-44 ʐɤŋ,nan51-44ʐɤŋ,nanʐɤŋ
WM,Wulumuqi,75,妻子,老婆 ,,lɔ pˈɤ,lɔ51-13 pˈɤ,lɔ51-13pʰɤ,lɔpʰɤ
WM,Wulumuqi,76,儿子,儿子,,ə˞ tsɿ,ə˞51-44 tsɿ,ə˞51-44t͡sɹ̩,ə˞t͡sɹ̩
WM,Wulumuqi,77,女儿,女儿 ,,ȵy ə˞,ȵy51-13 ə˞,ɲy51-13ə˞,ɲyə˞
WM,Wulumuqi,78,早饭,干早饭,,kan tsɔ fan,kan44 tsɔ51 fan213,kan44t͡sɔ51fan213,kant͡sɔfan
WM,Wulumuqi,79,午饭,中午饭,,tʂuŋ vu fan,tʂuŋ44 vu fan213,tʂuŋ44vufan213,tʂuŋvufan
WM,Wulumuqi,80,晚饭,下午饭,,ɕia vu fan,ɕia213 vu51 fan213,ɕia213vu51fan213,ɕiavufan
WM,Wulumuqi,81,面条,面条儿 ,,mian tˈiɔr,mian213-13 tˈiɔr51,mian213-13tʰiɔr51,miantʰiɔr
WM,Wulumuqi,82,馒头,馍馍 ,,mɤ mɤ,mɤ51-44 mɤ,mɤ51-44mɤ,mɤmɤ
WM,Wulumuqi,83,包子,包子 ,,pɔ tsɿ,pɔ44 tsɿ,pɔ44t͡sɹ̩,pɔt͡sɹ̩
WM,Wulumuqi,84,馄饨,馄饨 ,,xuŋ tˈuŋ,xuŋ51-44 tˈuŋ,xuŋ51-44tʰuŋ,xuŋtʰuŋ
WM,Wulumuqi,85,醋,醋,,tsˈu,tsˈu213,t͡sʰu213,t͡sʰu
WM,Wulumuqi,86,酱油,清酱 ,,tɕˈiŋ tɕiɑŋ,tɕˈiŋ44 tɕiɑŋ213,t͡ɕʰiŋ44t͡ɕiɑŋ213,t͡ɕʰiŋt͡ɕiɑŋ
WM,Wulumuqi,87,盐,咸盐,,tɕˈiŋ tɕiɑŋɕian ian,tɕˈiŋ44 tɕiɑŋ213ɕian51-53 ian51,t͡ɕʰiŋ44t͡ɕiɑŋ213ɕian51-53ian51,t͡ɕʰiŋt͡ɕiɑŋɕianian
WM,Wulumuqi,88,筷子,筷子 ,,kˈuai tsɿ,kˈuai213-13 tsɿ,kʰuai213-13t͡sɹ̩,kʰuait͡sɹ̩
WM,Wulumuqi,89,勺儿,勺勺子 ,,fɤ fɤ tsɿ,fɤ51-44 fɤ tsɿ,fɤ51-44fɤt͡sɹ̩,fɤfɤt͡sɹ̩
WM,Wulumuqi,90,男人,男人 ,,nan ʐɤŋ,nan51-44 ʐɤŋ,nan51-44ʐɤŋ,nanʐɤŋ
WM,Wulumuqi,91,女人,女人,,ȵy ʐɤŋ,ȵy51-13 ʐɤŋ,ɲy51-13ʐɤŋ,ɲyʐɤŋ
WM,Wulumuqi,92,男孩子,儿娃子 ,,ə˞ va tsɿ,ə˞51-44 va tsɿ,ə˞51-44vat͡sɹ̩,ə˞vat͡sɹ̩
WM,Wulumuqi,93,女孩子,丫头 ,,ia tˈɤu,ia44 tˈɤu,ia44tʰɤu,iatʰɤu
WM,Wulumuqi,94,老头儿,老汉,,lɔ xan,lɔ51-13 xan,lɔ51-13xan,lɔxan
WM,Wulumuqi,95,医生,大夫 ,,tai fu,tai213-13 fu,tai213-13fu,taifu
WM,Wulumuqi,96,厨师,厨子,,tʂˈu tsɿ,tʂˈu51-44 tsɿ,tʂʰu51-44t͡sɹ̩,tʂʰut͡sɹ̩
WM,Wulumuqi,97,乞丐,要饭底 ,,iɔ fan ti,iɔ213-13 fan213-13 ti,iɔ213-13fan213-13ti,iɔfanti
WM,Wulumuqi,98,保姆,老妈子 ,,lɔ ma tsɿ,lɔ51 ma44 tsɿ,lɔ51ma44t͡sɹ̩,lɔmat͡sɹ̩
WM,Wulumuqi,99,病了,病咧 ,,piŋ liɤ,piŋ213-13 liɤ,piŋ213-13liɤ,piŋliɤ
WM,Wulumuqi,100,伤风,伤风 ,,ʂɑŋ fɤŋ,ʂɑŋ44 fɤŋ44,ʂɑŋ44fɤŋ44,ʂɑŋfɤŋ
WM,Wulumuqi,101,泻肚,拉肚子 ,,la tu tsɿ,la213 tu213-13 tsɿ,la213tu213-13t͡sɹ̩,latut͡sɹ̩
WM,Wulumuqi,102,瘸子,瘸子 ,,tɕˈyɤ tsɿ,tɕˈyɤ51-44 tsɿ,t͡ɕʰyɤ51-44t͡sɹ̩,t͡ɕʰyɤt͡sɹ̩
WM,Wulumuqi,103,驼背,罗锅子 ,,luɤ kuɤ tsɿ,luɤ51-53 kuɤ44 tsɿ,luɤ51-53kuɤ44t͡sɹ̩,luɤkuɤt͡sɹ̩
WM,Wulumuqi,104,死了,死咧,,sɿ liɤ,sɿ51-13 liɤ,sɹ̩51-13liɤ,sɹ̩liɤ
WM,Wulumuqi,105,看病,看病 ,,kˈan piŋ,kˈan213-13 piŋ213,kʰan213-13piŋ213,kʰanpiŋ
WM,Wulumuqi,106,我,我,,vɤ,vɤ51,vɤ51,vɤ
WM,Wulumuqi,107,你,你,,ȵi,ȵi51,ɲi51,ɲi
WM,Wulumuqi,108,他,他,,tˈa,tˈa44,tʰa44,tʰa
WM,Wulumuqi,109,我们,我们,,vɤ mɤŋ,vɤ51-13 mɤŋ,vɤ51-13mɤŋ,vɤmɤŋ
WM,Wulumuqi,110,你们,你们,,ȵi mɤŋ,ȵi51-13 mɤŋ,ɲi51-13mɤŋ,ɲimɤŋ
WM,Wulumuqi,111,他们,他们,,tˈa mɤŋ,tˈa44 mɤŋ,tʰa44mɤŋ,tʰamɤŋ
WM,Wulumuqi,112,咱们,咱们,,tsa mɤŋ,tsa51-44 mɤŋ,t͡sa51-44mɤŋ,t͡samɤŋ
WM,Wulumuqi,113,自己,个人,,kɤ ʐɤŋ,kɤ213-13 ʐɤŋ,kɤ213-13ʐɤŋ,kɤʐɤŋ
WM,Wulumuqi,114,谁,谁,,sei,sei51,sei51,sei
WM,Wulumuqi,115,什么,啥,,sa,sa213,sa213,sa
WM,Wulumuqi,116,这里,这达 ,,tsei ta,tsei44 ta,t͡sei44ta,t͡seita
WM,Wulumuqi,117,那里,那达 ,,nei ta,nei44 ta,nei44ta,neita
WM,Wulumuqi,118,哪里,哪达 ,,na ta,na51-13 ta,na51-13ta,nata
WM,Wulumuqi,119,这个,这个 ,,tsei kɤ,tsei44 kɤ,t͡sei44kɤ,t͡seikɤ
WM,Wulumuqi,120,那个,那个 ,,nei kɤ,nei44 kɤ,nei44kɤ,neikɤ
WM,Wulumuqi,121,哪一个,哪个 ,,na kɤ,na51-13 kɤ,na51-13kɤ,nakɤ
WM,Wulumuqi,122,怎么样,咋么个 ,,tsa mu kɤ,tsa51-13 mu kɤ,t͡sa51-13mukɤ,t͡samukɤ
WM,Wulumuqi,123,上头,上头 ,,ʂɑŋ tˈɤu,ʂɑŋ213-13 tˈɤu,ʂɑŋ213-13tʰɤu,ʂɑŋtʰɤu
WM,Wulumuqi,124,下头,下头 ,,xa tˈɤu,xa213-13 tˈɤu,xa213-13tʰɤu,xatʰɤu
WM,Wulumuqi,125,左边,左边儿,,tsuɤ piɛr,tsuɤ51-13 piɛr,t͡suɤ51-13piɛr,t͡suɤpiɛr
WM,Wulumuqi,126,右边,右边儿,,iɤu piɛr,iɤu213-13 piɛr,iɤu213-13piɛr,iɤupiɛr
WM,Wulumuqi,127,当中,当中,,tɑŋ tʂuŋ,tɑŋ44 tʂuŋ44,tɑŋ44tʂuŋ44,tɑŋtʂuŋ
WM,Wulumuqi,128,里面,里头 ,,li tˈɤu,li51-13 tˈɤu,li51-13tʰɤu,litʰɤu
WM,Wulumuqi,129,外面,外头,,vai tˈɤu,vai213-13 tˈɤu,vai213-13tʰɤu,vaitʰɤu
WM,Wulumuqi,130,甜,甜,,tˈian,tˈian51,tʰian51,tʰian
WM,Wulumuqi,131,酸,酸,,suan,suan44,suan44,suan
WM,Wulumuqi,132,咸,咸,,xan,xan51,xan51,xan
WM,Wulumuqi,133,淡,淡,,tan,tan213,tan213,tan
WM,Wulumuqi,134,胖,胖,,pˈɑŋ,pˈɑŋ213,pʰɑŋ213,pʰɑŋ
WM,Wulumuqi,135,瘦,瘦,,sɤu,sɤu213,sɤu213,sɤu
WM,Wulumuqi,136,冷,冷,,lɤŋ,lɤŋ51,lɤŋ51,lɤŋ
WM,Wulumuqi,137,热,热,,ʐɤ,ʐɤ213,ʐɤ213,ʐɤ
WM,Wulumuqi,138,香,香,,ɕiɑŋ,ɕiɑŋ44,ɕiɑŋ44,ɕiɑŋ
WM,Wulumuqi,139,臭,臭,,tʂˈɤu,tʂˈɤu213,tʂʰɤu213,tʂʰɤu
WM,Wulumuqi,140,粗,粗,,tsˈu,tsˈu44,t͡sʰu44,t͡sʰu
WM,Wulumuqi,141,细,细,,ɕi,ɕi213,ɕi213,ɕi
WM,Wulumuqi,142,长,长,,tʂˈɑŋ,tʂˈɑŋ51,tʂʰɑŋ51,tʂʰɑŋ
WM,Wulumuqi,143,短,短,,tuan,tuan51,tuan51,tuan
WM,Wulumuqi,144,脏,脏,,tsɑŋ,tsɑŋ44,t͡sɑŋ44,t͡sɑŋ
WM,Wulumuqi,145,干净,干净,,kan tɕiŋ,kan44 tɕiŋ,kan44t͡ɕiŋ,kant͡ɕiŋ
WM,Wulumuqi,146,便宜,便宜,,pˈian i,pˈian51-44 i,pʰian51-44i,pʰiani
WM,Wulumuqi,147,刚(来),刚 ,,kɑŋ,kɑŋ44,kɑŋ44,kɑŋ
WM,Wulumuqi,148,刚(合适),刚好儿 ,,kɑŋ xɔr,kɑŋ44 xɔr51-213,kɑŋ44xɔr51-213,kɑŋxɔr
WM,Wulumuqi,149,正好,刚好儿 ,,kɑŋ xɔr,kɑŋ44 xɔr51-213,kɑŋ44xɔr51-213,kɑŋxɔr
WM,Wulumuqi,150,和,和,,xɤ,xɤ213,xɤ213,xɤ
WM,Wulumuqi,151,只,只,,tsɿ,tsɿ213,t͡sɹ̩213,t͡sɹ̩
WM,Wulumuqi,152,从,从 ,,tsˈuŋ,tsˈuŋ51,t͡sʰuŋ51,t͡sʰuŋ
WM,Wulumuqi,153,替,替,,tˈi,tˈi213,tʰi213,tʰi
WM,Wulumuqi,154,拿,拿,,na,na51,na51,na
WM,Wulumuqi,155,故意,故意,,ku i,ku213-13 i213,ku213-13i213,kui
WM,Wulumuqi,156,一,一,,i,i213,i213,i
WM,Wulumuqi,157,二,二,,ə˞,ə˞213,ə˞213,ə˞
WM,Wulumuqi,158,三,三,,san,san44,san44,san
WM,Wulumuqi,159,四,四,,sɿ,sɿ213,sɹ̩213,sɹ̩
WM,Wulumuqi,160,五,五,,vu,vu51,vu51,vu
WM,Wulumuqi,161,六,六,,liɤu,liɤu213,liɤu213,liɤu
WM,Wulumuqi,162,七,七,,tɕˈi,tɕˈi213,t͡ɕʰi213,t͡ɕʰi
WM,Wulumuqi,163,八,八,,pa,pa213,pa213,pa
WM,Wulumuqi,164,九,九,,tɕiɤu,tɕiɤu51,t͡ɕiɤu51,t͡ɕiɤu
WM,Wulumuqi,165,十,十,,ʂʅ,ʂʅ51,ʂɻ̩51,ʂɻ̩
WM,Wulumuqi,166,十一,十一,,ʂʅ i,ʂʅ51 i213,ʂɻ̩51i213,ʂɻ̩i
