dialect_id,dialect_name,word_id,concept,othography,english,ipa_no_tone,ipa_with_tone,ipa_converted_no_tone,ipa_converted_with_tone
XN,Xining,60,膝盖,波膝盖 ,,pɔ ɕj kɛ,pɔ44 ɕj44 kɛ213,pɔ ɕj kɛ,pɔ44 ɕj44 kɛ213
XN,Xining,61,腿,腿,,tˈuɨ,tˈuɨ53,tʰuɨ,tʰuɨ53
XN,Xining,62,父亲,大大 ,,ta ta,ta44 ta,ta ta,ta44 ta
XN,Xining,63,母亲,姆妈 ,,m̩ ma,m̩44 ma,m̩ ma,m̩44 ma
XN,Xining,64,祖父,爷爷 ,,i iɛ,i2421 iɛ24,i iɛ,i2421 iɛ24
XN,Xining,65,祖母,奶奶 ,,nɛ nɛ,nɛ53 nɛ,nɛ nɛ,nɛ53 nɛ
XN,Xining,66,伯父,达达 ,,ta ta,ta2421 ta2453,ta ta,ta2421 ta2453
XN,Xining,67,伯母,妈妈 ,,ma ma,ma4421 ma4453,ma ma,ma4421 ma4453
XN,Xining,68,叔父,爸爸 ,,pa pa,pa213021 pa213,pa pa,pa213021 pa213
XN,Xining,69,叔母,婶子 ,,ʂə̃ tsɿ,ʂə̃53 tsɿ,ʂə̃ t͡sɹ̩,ʂə̃53 t͡sɹ̩
XN,Xining,70,外祖父,位爷,,uɨ i,uɨ21321 i2453,uɨ i,uɨ21321 i2453
XN,Xining,71,外祖母,位奶奶 ,,uɨ nɛ nɛ,uɨ21321 nɛ5321 nɛ5324,uɨ nɛ nɛ,uɨ21321 nɛ5321 nɛ5324
XN,Xining,72,舅舅,阿舅 ,,a tɕiɯ,a4421 tɕiɯ213,a t͡ɕiɯ,a4421 t͡ɕiɯ213
XN,Xining,73,舅母,舅母 ,,tɕiɯ mv̩,tɕiɯ21321 mv̩53,t͡ɕiɯ mv̩,t͡ɕiɯ21321 mv̩53
XN,Xining,74,丈夫,我们的人 ,,nɔ mə̃ tsɿ ʐə̃,nɔ5344 mə̃ tsɿ ʐə̃24,nɔ mə̃ t͡sɹ̩ ʐə̃,nɔ5344 mə̃ t͡sɹ̩ ʐə̃24
XN,Xining,75,妻子,我们家里的 ,,nɔ mə̃ tɕia l̩ tsɿ,nɔ5344 mə̃ tɕia44 l̩ tsɿ53,nɔ mə̃ t͡ɕia l̩ t͡sɹ̩,nɔ5344 mə̃ t͡ɕia44 l̩ t͡sɹ̩53
XN,Xining,76,儿子,儿子 ,,ɛ tsɿ,ɛ2421 tsɿ53,ɛ t͡sɹ̩,ɛ2421 t͡sɹ̩53
XN,Xining,77,女儿,姑娘 ,,kv̩ ȵiɔ̃,kv̩44 ȵiɔ̃2444,kv̩ ɲiɔ̃,kv̩44 ɲiɔ̃2444
XN,Xining,78,早饭,早饭 ,,tsɔ fã,tsɔ53 fã,t͡sɔ fã,t͡sɔ53 fã
XN,Xining,79,午饭,午饭 ,,v̩ fã,v̩53 fã213,v̩ fã,v̩53 fã213
XN,Xining,80,晚饭,黑饭,,xɨ  fã,xɨ44  fã21353,xɨ  fã,xɨ44  fã21353
XN,Xining,81,面条,面,,miã,miã213,miã,miã213
XN,Xining,82,馒头,馍馍 ,,mɔ mɔ,mɔ2421 mɔ24,mɔ mɔ,mɔ2421 mɔ24
XN,Xining,83,包子,包子 ,,pɔ tsɿ,pɔ44 tsɿ53,pɔ t͡sɹ̩,pɔ44 t͡sɹ̩53
XN,Xining,84,馄饨,馄饨 ,,xuə̃ tuə̃,xuə̃2421 tuə̃213,xuə̃ tuə̃,xuə̃2421 tuə̃213
XN,Xining,85,醋,醋 ,,tɕˈy,tɕˈy213,t͡ɕʰy,t͡ɕʰy213
XN,Xining,86,酱油,酱油 ,,tɕiɔ̃ iɯ,tɕiɔ̃213 iɯ24,t͡ɕiɔ̃ iɯ,t͡ɕiɔ̃213 iɯ24
XN,Xining,87,盐,盐,,iã,iã24,iã,iã24
XN,Xining,88,筷子,筷子 ,,kˈuɛ tsɿ,kˈuɛ21321 tsɿ53,kʰuɛ t͡sɹ̩,kʰuɛ21321 t͡sɹ̩53
XN,Xining,89,勺儿,勺勺 ,,fɔ fɔ,fɔ2421 fɔ2453,fɔ fɔ,fɔ2421 fɔ2453
XN,Xining,90,男人,男人 ,,nã ʐə̃,nã2421 ʐə̃2453,nã ʐə̃,nã2421 ʐə̃2453
XN,Xining,91,女人,女人 ,,mj ʐə̃,mj5344 ʐə̃,mj ʐə̃,mj5344 ʐə̃
XN,Xining,92,男孩子,尕娃 ,,ka ua,ka2421 ua213,ka ua,ka2421 ua213
XN,Xining,93,女孩子,女子 ,,mj tsɿ,mj5344 tsɿ,mj t͡sɹ̩,mj5344 t͡sɹ̩
XN,Xining,94,老头儿,老汉 ,,lɔ xã,lɔ53 xã,lɔ xã,lɔ53 xã
XN,Xining,95,医生,先生 ,,ɕiã sə̃,ɕiã44 sə̃44,ɕiã sə̃,ɕiã44 sə̃44
XN,Xining,96,厨师,大师傅 ,,ta sɿ fv̩,ta213 sɿ44 fv̩,ta sɹ̩ fv̩,ta213 sɹ̩44 fv̩
XN,Xining,97,乞丐,寻口 ,,ɕiə̃ kˈɯ,ɕiə̃2421 kˈɯ53,ɕiə̃ kʰɯ,ɕiə̃2421 kʰɯ53
XN,Xining,98,保姆,保姆 ,,pɔ mv̩,pɔ5321 mv̩53,pɔ mv̩,pɔ5321 mv̩53
XN,Xining,99,病了,病了,,piə liɔ,piə21321 liɔ53,piə liɔ,piə21321 liɔ53
XN,Xining,100,伤风,凉着了 ,,liɔ̃ tʂˈu liɔ,liɔ̃2421 tʂˈu53 liɔ,liɔ̃ tʂʰu liɔ,liɔ̃2421 tʂʰu53 liɔ
XN,Xining,101,泻肚,拉肚子 ,,la tv̩ tsɿ,la4421 tv̩21321 tsɿ53,la tv̩ t͡sɹ̩,la4421 tv̩21321 t͡sɹ̩53
XN,Xining,102,瘸子,瘸子 ,,tɕˈyu tsɿ,tɕˈyu2421 tsɿ53,t͡ɕʰyu t͡sɹ̩,t͡ɕʰyu2421 t͡sɹ̩53
XN,Xining,103,驼背,背老锅儿,,pɨ lɔ ku ɛ,pɨ21344 lɔ53 ku4421 ɛ24,pɨ lɔ ku ɛ,pɨ21344 lɔ53 ku4421 ɛ24
XN,Xining,104,死了,殁掉了 ,,mɔ tiɔ liɔ,mɔ44 tiɔ21344 liɔ,mɔ tiɔ liɔ,mɔ44 tiɔ21344 liɔ
XN,Xining,105,看病,看病 ,,kˈã piə̃,kˈã213 piə̃213,kʰã piə̃,kʰã213 piə̃213
XN,Xining,106,我,我,,nɔ,nɔ53,nɔ,nɔ53
XN,Xining,107,你,你,,ȵi,ȵi53,ɲi,ɲi53
XN,Xining,108,他,他,,tˈa,tˈa53,tʰa,tʰa53
XN,Xining,109,我们,我们,,nɔ mə̃,nɔ53 mə̃,nɔ mə̃,nɔ53 mə̃
XN,Xining,110,你们,你们 ,,ȵi mə̃,ȵi53 mə̃,ɲi mə̃,ɲi53 mə̃
XN,Xining,111,他们,家们 ,,tɕia mə̃,tɕia2421 mə̃2453,t͡ɕia mə̃,t͡ɕia2421 mə̃2453
XN,Xining,112,咱们,我们 ,,nɔ mə̃,nɔ53 mə̃,nɔ mə̃,nɔ53 mə̃
XN,Xining,113,自己,个家 ,,ku tɕia,ku21321 tɕia4424,ku t͡ɕia,ku21321 t͡ɕia4424
XN,Xining,114,谁,谁 ,,fɨ,fɨ24,fɨ,fɨ24
XN,Xining,115,什么,啥,,sa,sa213,sa,sa213
XN,Xining,116,这里,致扎 ,,tʂʅ tʂa,tʂʅ21321 tʂa53,tʂɻ̩ tʂa,tʂɻ̩21321 tʂa53
XN,Xining,117,那里,奈扎 ,,nɛ tʂa,nɛ21321 tʂa53,nɛ tʂa,nɛ21321 tʂa53
XN,Xining,118,哪里,阿扎 ,,a tʂa,a4421 tʂa53,a tʂa,a4421 tʂa53
XN,Xining,119,这个,致个 ,,tʂʅ kɔ,tʂʅ21321 kɔ213,tʂɻ̩ kɔ,tʂɻ̩21321 kɔ213
XN,Xining,120,那个,奈个 ,,nɛ kɔ,nɛ21321 kɔ213,nɛ kɔ,nɛ21321 kɔ213
XN,Xining,121,哪一个,阿个,,a kɔ,a4421 kɔ213,a kɔ,a4421 kɔ213
XN,Xining,122,怎么样,阿蒙者 ,,a mə̃ tʂɛ,a4421 mə̃24 tʂɛ53,a mə̃ tʂɛ,a4421 mə̃24 tʂɛ53
XN,Xining,123,一位客人,个 ,,kɔ,kɔ213,kɔ,kɔ213
XN,Xining,124,粗,粗,,tɕˈy,tɕˈy44,t͡ɕʰy,t͡ɕʰy44
XN,Xining,125,细,细,,ɕj,ɕj213,ɕj,ɕj213
XN,Xining,126,长,长,,tʂˈɔ̃,tʂˈɔ̃24,tʂʰɔ̃,tʂʰɔ̃24
XN,Xining,127,短,短,,tuã,tuã53,tuã,tuã53
XN,Xining,128,脏,脏,,tsɔ̃,tsɔ̃44,t͡sɔ̃,t͡sɔ̃44
XN,Xining,129,干净,干净,,kã tɕiə̃,kã44 tɕiə̃,kã t͡ɕiə̃,kã44 t͡ɕiə̃
XN,Xining,130,便宜,便宜,,pˈiã i,pˈiã2421 i2453,pʰiã i,pʰiã2421 i2453
XN,Xining,131,刚(来),将,,tɕiɔ̃,tɕiɔ̃24,t͡ɕiɔ̃,t͡ɕiɔ̃24
XN,Xining,132,刚(合适),将,,tɕiɔ̃,tɕiɔ̃24,t͡ɕiɔ̃,t͡ɕiɔ̃24
XN,Xining,133,正好,将卡码 ,,tɕiɔ̃ kˈa ma,tɕiɔ̃24 kˈa5321 ma53,t͡ɕiɔ̃ kʰa ma,t͡ɕiɔ̃24 kʰa5321 ma53
XN,Xining,134,和,跟,,kə̃,kə̃44,kə̃,kə̃44
XN,Xining,135,只,就,,tɕiɯ,tɕiɯ213,t͡ɕiɯ,t͡ɕiɯ213
XN,Xining,136,从,从,,tsˈuə̃,tsˈuə̃24,t͡sʰuə̃,t͡sʰuə̃24
XN,Xining,137,替,代,,tɛ,tɛ213,tɛ,tɛ213
XN,Xining,138,拿,逮,,tɛ,tɛ213,tɛ,tɛ213
XN,Xining,139,故意,得故意儿,,ti kv̩ i ɛ,ti44 kv̩213 i21321 ɛ2453,ti kv̩ i ɛ,ti44 kv̩213 i21321 ɛ2453
XN,Xining,140,一,一,,j,j44,j,j44
XN,Xining,141,二,二,,ɛ,ɛ213,ɛ,ɛ213
XN,Xining,142,三,三,,sã,sã44,sã,sã44
XN,Xining,143,四,四,,sɿ,sɿ213,sɹ̩,sɹ̩213
XN,Xining,144,五,五,,v̩,v̩53,v̩,v̩53
XN,Xining,145,六,六,,liɯ,liɯ44,liɯ,liɯ44
XN,Xining,146,七,七,,tɕˈj,tɕˈj44,t͡ɕʰj,t͡ɕʰj44
XN,Xining,147,九,九,,tɕiɯ,tɕiɯ53,t͡ɕiɯ,t͡ɕiɯ53
XN,Xining,148,十,十,,ʂʅ,ʂʅ24,ʂɻ̩,ʂɻ̩24
XN,Xining,149,十一,十一,,ʂʅ j,ʂʅ24 j44,ʂɻ̩ j,ʂɻ̩24 j44
XN,Xining,150,十二,十二,,ʂʅ ɛ,ʂʅ2421 ɛ213,ʂɻ̩ ɛ,ʂɻ̩2421 ɛ213
XN,Xining,151,二十,二十,,ɛ ʂʅ,ɛ2132 ʂʅ2453,ɛ ʂɻ̩,ɛ2132 ʂɻ̩2453
XN,Xining,152,二十一,二十一,,ɛ ʂʅ i,ɛ213 ʂʅ i44,ɛ ʂɻ̩ i,ɛ213 ʂɻ̩ i44
XN,Xining,153,一百二十,,,,,,
XN,Xining,154,第二,第二,,tsʅ ɛ,tsʅ213 ɛ213,t͡sɻ̩ ɛ,t͡sɻ̩213 ɛ213
XN,Xining,155,二两,二两,,ɛ liɔ̃,ɛ21321 liɔ̃53,ɛ liɔ̃,ɛ21321 liɔ̃53
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
