dialect_id,dialect_name,word_id,concept,othography,english,ipa_no_tone,ipa_with_tone,ipa_converted_no_tone,ipa_converted_with_tone
NC,Nanchang,76,儿子,崽,,tsai,tsai213,t͡sai,t͡sai213
NC,Nanchang,77,女儿,女 ,,ȵy,ȵy213,ɲy,ɲy213
NC,Nanchang,78,早饭,早饭 ,,tsɑu fan,tsɑu213 fan21,t͡sɑu fan,t͡sɑu213 fan21
NC,Nanchang,79,午饭,中饭,,tsuŋ fan,tsuŋ42 fan21,t͡suŋ fan,t͡suŋ42 fan21
NC,Nanchang,80,晚饭,夜饭,,iɑ fan,iɑ21 fan21,iɑ fan,iɑ21 fan21
NC,Nanchang,81,面条,面 ,,miɛn,miɛn21,miɛn,miɛn21
NC,Nanchang,82,馒头,馍馍 ,,mo mo,mo45 mo04,mo mo,mo45 mo04
NC,Nanchang,83,包子,包子 ,,pɑu tsɿ,pɑu42 tsɿ02,pɑu t͡sɹ̩,pɑu42 t͡sɹ̩02
NC,Nanchang,84,馄饨,清汤,,tɕˈin tˈɔŋ,tɕˈin42 tˈɔŋ42,t͡ɕʰin tʰɔŋ,t͡ɕʰin42 tʰɔŋ42
NC,Nanchang,85,醋,小酒,,ɕiɛu tɕiu,ɕiɛu213 tɕiu04,ɕiɛu t͡ɕiu,ɕiɛu213 t͡ɕiu04
NC,Nanchang,86,酱油,酱油,,tɕiɔŋ iu,tɕiɔŋ45 iu45,t͡ɕiɔŋ iu,t͡ɕiɔŋ45 iu45
NC,Nanchang,87,盐,盐 ,,iɛn,iɛn45,iɛn,iɛn45
NC,Nanchang,88,筷子,筷子 ,,kˈuai tsɿ,kˈuai213 tsɿ04,kʰuai t͡sɹ̩,kʰuai213 t͡sɹ̩04
NC,Nanchang,89,勺儿,勺子 ,,sɔʔ tsɿ,sɔʔ2 tsɿ02,sɔʔ t͡sɹ̩,sɔʔ2 t͡sɹ̩02
NC,Nanchang,90,男人,男个,,lan ko,lan45 ko04,lan ko,lan45 ko04
NC,Nanchang,91,女人,女个,,ȵy ko,ȵy213 ko04,ɲy ko,ɲy213 ko04
NC,Nanchang,92,男孩子,男崽子 ,,lan tsai tsɿ,lan45 tsai04 tsɿ04,lan t͡sai t͡sɹ̩,lan45 t͡sai04 t͡sɹ̩04
NC,Nanchang,93,女孩子,女崽子,,ȵy tsai tsɿ,ȵy213 tsai04 tsɿ04,ɲy t͡sai t͡sɹ̩,ɲy213 t͡sai04 t͡sɹ̩04
NC,Nanchang,94,老头儿,老头子 ,,lɑu tˈɛu tsɿ,lɑu213 tˈɛu24 tsɿ04,lɑu tʰɛu t͡sɹ̩,lɑu213 tʰɛu24 t͡sɹ̩04
NC,Nanchang,95,医生,医生,,i sɛn,i42 sɛn42,i sɛn,i42 sɛn42
NC,Nanchang,96,厨师,大师傅 ,,tˈai sɿ fu,tˈai21 sɿ42 fu02,tʰai sɹ̩ fu,tʰai21 sɹ̩42 fu02
NC,Nanchang,97,乞丐,教化子,,kɑu fɑ tsɿ,kɑu45 fɑ04 tsɿ04,kɑu fɑ t͡sɹ̩,kɑu45 fɑ04 t͡sɹ̩04
NC,Nanchang,98,保姆,寄娘 ,,tɕi ȵiɔŋ,tɕi45 ȵiɔŋ04,t͡ɕi ɲiɔŋ,t͡ɕi45 ɲiɔŋ04
NC,Nanchang,99,病了,病了 ,,pˈiɑŋ liɛu,pˈiɑŋ21 liɛu02,pʰiɑŋ liɛu,pʰiɑŋ21 liɛu02
NC,Nanchang,100,伤风,伤风 ,,sɔŋ fuŋ,sɔŋ42 fuŋ42,sɔŋ fuŋ,sɔŋ42 fuŋ42
NC,Nanchang,101,泻肚,泻肚 ,,ɕiɑ tˈu,ɕiɑ45 tˈu21,ɕiɑ tʰu,ɕiɑ45 tʰu21
NC,Nanchang,102,瘸子,拐子 ,,kuai tsɿ,kuai213 tsɿ04,kuai t͡sɹ̩,kuai213 t͡sɹ̩04
NC,Nanchang,103,驼背,驼子 ,,tˈo tsɿ,tˈo24 tsɿ04,tʰo t͡sɹ̩,tʰo24 t͡sɹ̩04
NC,Nanchang,104,死了,死不了,,sɿ pɨʔ lɛu,sɿ213 pɨʔ04 lɛu04,sɹ̩ pɨʔ lɛu,sɹ̩213 pɨʔ04 lɛu04
NC,Nanchang,105,看病,看病 ,,kˈɵn pˈiɑŋ,kˈɵn213 pˈiɑŋ21,kʰɵn pʰiɑŋ,kʰɵn213 pʰiɑŋ21
NC,Nanchang,106,我,我 ,,ŋo,ŋo213,ŋo,ŋo213
NC,Nanchang,107,你,你 ,,n̩,n̩213,n̩,n̩213
NC,Nanchang,108,他,渠 ,,tɕie,tɕie213,t͡ɕie,t͡ɕie213
NC,Nanchang,109,我们,我们 ,,ŋo mɨn,ŋo213 mɨn04,ŋo mɨn,ŋo213 mɨn04
NC,Nanchang,110,你们,你们 ,,n̩ mɨn,n̩213 mɨn04,n̩ mɨn,n̩213 mɨn04
NC,Nanchang,111,他们,渠们 ,,tɕie mɨn,tɕie213 mɨn04,t͡ɕie mɨn,t͡ɕie213 mɨn04
NC,Nanchang,112,咱们,我们 ,,ŋo mɨn,ŋo213 mɨn04,ŋo mɨn,ŋo213 mɨn04
NC,Nanchang,113,自己,自拣 ,,tsˈɿ kan,tsˈɿ21 kan213,t͡sʰɹ̩ kan,t͡sʰɹ̩21 kan213
NC,Nanchang,114,谁,哪个 ,,lɑ ko,lɑ213 ko04,lɑ ko,lɑ213 ko04
NC,Nanchang,115,什么,什哩 ,,sɨʔ li,sɨʔ5 li02,sɨʔ li,sɨʔ5 li02
NC,Nanchang,116,这里,箇里 ,,ko li,ko213 li04,ko li,ko213 li04
NC,Nanchang,117,那里,许里 ,,he li,he213 li04,he li,he213 li04
NC,Nanchang,118,哪里,哪里 ,,lɑ li,lɑ213 li04,lɑ li,lɑ213 li04
NC,Nanchang,119,这个,箇只 ,,ko tsɑʔ,ko213 tsɑʔ5,ko t͡sɑʔ,ko213 t͡sɑʔ5
NC,Nanchang,120,那个,许个 ,,he ko,he213 ko04,he ko,he213 ko04
NC,Nanchang,121,哪一个,哪个,,lɑ ko,lɑ213 ko04,lɑ ko,lɑ213 ko04
NC,Nanchang,122,怎么样,郎样,,lɔŋ iɔŋ,lɔŋ45 iɔŋ21,lɔŋ iɔŋ,lɔŋ45 iɔŋ21
NC,Nanchang,123,一位客人,个,,ko,ko45,ko,ko45
NC,Nanchang,124,刚(合适),刚刚,,kɔŋ kɔŋ,kɔŋ42 kɔŋ42,kɔŋ kɔŋ,kɔŋ42 kɔŋ42
NC,Nanchang,125,正好,正好,,tsɨn hɑu,tsɨn45 hɑu213,t͡sɨn hɑu,t͡sɨn45 hɑu213
NC,Nanchang,126,和,跟 ,,kiɛn,kiɛn42,kiɛn,kiɛn42
NC,Nanchang,127,只,只,,tsɨʔ,tsɨʔ5,t͡sɨʔ,t͡sɨʔ5
NC,Nanchang,128,从,从,,tsˈuŋ,tsˈuŋ24,t͡sʰuŋ,t͡sʰuŋ24
NC,Nanchang,129,替,帮,,pɔŋ,pɔŋ42,pɔŋ,pɔŋ42
NC,Nanchang,130,拿,搦 ,,lɑʔ,lɑʔ5,lɑʔ,lɑʔ5
NC,Nanchang,131,故意,特事,,tˈɛʔ sɿ,tˈɛʔ2 sɿ02,tʰɛʔ sɹ̩,tʰɛʔ2 sɹ̩02
NC,Nanchang,132,一,一,,iʔ,iʔ5,iʔ,iʔ5
NC,Nanchang,133,二,二,,ɵ,ɵ21,ɵ,ɵ21
NC,Nanchang,134,三,三,,san,san42,san,san42
NC,Nanchang,135,四,四,,sɿ,sɿ45,sɹ̩,sɹ̩45
NC,Nanchang,136,五,五,,ŋ̩,ŋ̩213,ŋ̩,ŋ̩213
NC,Nanchang,137,六,六,,liuʔ,liuʔ2,liuʔ,liuʔ2
NC,Nanchang,138,七,七,,tɕˈiʔ,tɕˈiʔ5,t͡ɕʰiʔ,t͡ɕʰiʔ5
NC,Nanchang,139,八,八,,paʔ,paʔ5,paʔ,paʔ5
NC,Nanchang,140,九,九,,tɕiu,tɕiu213,t͡ɕiu,t͡ɕiu213
NC,Nanchang,141,十,十,,sɨʔ,sɨʔ2,sɨʔ,sɨʔ2
NC,Nanchang,142,十一,十一,,sɨʔ iʔ,sɨʔ2 iʔ5,sɨʔ iʔ,sɨʔ2 iʔ5
NC,Nanchang,143,十二,十二,,sɨʔ ɵ,sɨʔ2 ɵ21,sɨʔ ɵ,sɨʔ2 ɵ21
NC,Nanchang,144,二十,二十,,ɵ sɨʔ,ɵ21 sɨʔ02,ɵ sɨʔ,ɵ21 sɨʔ02
NC,Nanchang,145,二十一,二十一,,ɵ sɨʔ iʔ,ɵ21 sɨʔ02 iʔ5,ɵ sɨʔ iʔ,ɵ21 sɨʔ02 iʔ5
NC,Nanchang,146,一百二十,一百二十,,iʔ pɑʔ ɵ sɨʔ,iʔ5 pɑʔ5 ɵ21 sɨʔ02,iʔ pɑʔ ɵ sɨʔ,iʔ5 pɑʔ5 ɵ21 sɨʔ02
NC,Nanchang,147,两里,两里,,liɔŋ li,liɔŋ21324 li213,liɔŋ li,liɔŋ21324 li213
NC,Nanchang,148,二两,二两,,ɵ liɔŋ,ɵ21 liɔŋ213,ɵ liɔŋ,ɵ21 liɔŋ213
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
