dialect_id,dialect_name,sentence_id,meaning,othography,english,ipa_no_tone,ipa_with_tone,ipa_converted_no_tone,ipa_converted_with_tone
BJ,Beijing,15,大概三十来岁吧。,大概其三十来岁儿吧,,ta kai tɕˈi san ʂʅ lai suər pa,ta51 kai51 tɕˈi35 san55 ʂʅ2 lai35 suər51 pa1,takaitɕʰisanʂɻ̩laisuərpa,ta51kai51tɕʰi35san55ʂɻ̩2lai35suər51pa1
BJ,Beijing,16,这个东西有多重呢?,这东西有多沉,,tʂei tuŋ ɕi iou tuo tʂˈən,tʂei51 tuŋ55 ɕi2 iou214 tuo55 tʂˈən35,tʂeituŋɕiioutuotʂʰən,tʂei51tuŋ55ɕi2iou214tuo55tʂʰən35
BJ,Beijing,17,有五十斤重呢。,有五十斤重呢,,iou u ʂʅ tɕin tʂuŋ nə,iou21435 u21321 ʂʅ4 tɕin55 tʂuŋ51 nə1,iouuʂɻ̩tɕintʂuŋnə,iou21435u21321ʂɻ̩4tɕin55tʂuŋ51nə1
BJ,Beijing,18,拿得动吗?,拿得动吗,,na tə tuŋ ma,na35 tə3 tuŋ51 ma1,natətuŋma,na35tə3tuŋ51ma1
BJ,Beijing,19,我拿得动，他拿不动。,我拿得动，他拿不动,,uo na tə tuŋ tˈa na pu tuŋ,uo21421 na35 tə2 tuŋ51 tˈa55 na35 pu3 tuŋ51,uonatətuŋtʰanaputuŋ,uo21421na35tə2tuŋ51tʰa55na35pu3tuŋ51
BJ,Beijing,20,真不轻，重得连我也拿不动。,真不轻，沉得连我也拿不动,,tʂən pu tɕˈiŋ tʂˈən tə lian uo iɛ na pu tuŋ,tʂən55 pu51 tɕˈiŋ55 tʂˈən35 tə3 lian35 uo21435 iɛ214 na35 pu3 tuŋ51,tʂənputɕʰiŋtʂʰəntəlianuoiɛnaputuŋ,tʂən55pu51tɕʰiŋ55tʂʰən35tə3lian35uo21435iɛ214na35pu3tuŋ51
BJ,Beijing,21,你说得很好，你还会说点什么呢?,你说得挺好，你还能说点儿什么呢,,ni ʂuo tə tˈiŋ xɑu ni xai nəŋ ʂuo tiar ʂəm nə,ni214 ʂuo55 tə2 tˈiŋ21435 xɑu3 ni214 xai35 nəŋ35 ʂuo55 tiar2 ʂəm35 nə3,niʂuotətʰiŋxɑunixainəŋʂuotiarʂəmnə,ni214ʂuo55tə2tʰiŋ21435xɑu3ni214xai35nəŋ35ʂuo55tiar2ʂəm35nə3
BJ,Beijing,22,我嘴笨，我说不过他。,我嘴笨，我说不过他,,uo tsuei pən uo ʂuo pu kuo tˈa,uo21435 tsuei21421 pən51 uo214 ʂuo55 pu2 kuo51 tˈa55,uotsueipənuoʂuopukuotʰa,uo21435tsuei21421pən51uo214ʂuo55pu2kuo51tʰa55
BJ,Beijing,23,说了一遍，又说一遍。,说了一遍，又说一遍,,ʂuo lə i pian iou ʂuo i pian,ʂuo55 lə2 i5535 pian51 iou51 ʂuo55 i5535 pian51,ʂuoləipianiouʂuoipian,ʂuo55lə2i5535pian51iou51ʂuo55i5535pian51
BJ,Beijing,24,请你再说一遍。,您再说一遍,,nin tsai ʂuo i pian,nin35 tsai51 ʂuo55 i5535 pian51,nintsaiʂuoipian,nin35tsai51ʂuo55i5535pian51
BJ,Beijing,25,不早了，快去吧。,不早了，麻利儿去吧,,pu tsɑu lə ma liər tɕˈy pa,pu51 tsɑu21421 lə4 ma35 liər5155 tɕˈy51 pa1,putsɑuləmaliərtɕʰypa,pu51tsɑu21421lə4ma35liər5155tɕʰy51pa1
BJ,Beijing,26,现在还早着呢，等一会儿再去吧。,这会儿还早着呢，待会儿再去吧,,tʂei xuər xai tsɑu tʂə nə tai xuər tsai tɕˈy pa,tʂei51 xuər214 xai35 tsɑu214 tʂə4 nə2 tai55 xuər214 tsai51 tɕˈy51 pa1,tʂeixuərxaitsɑutʂənətaixuərtsaitɕʰypa,tʂei51xuər214xai35tsɑu214tʂə4nə2tai55xuər214tsai51tɕʰy51pa1
BJ,Beijing,27,吃了饭再去好吗?,吃了饭再去行吗,,tʂˈʅ lə fan tsai tɕˈy ɕiŋ ma,tʂˈʅ55 lə2 fan51 tsai51 tɕˈy51 ɕiŋ35 ma3,tʂʰɻ̩ləfantsaitɕʰyɕiŋma,tʂʰɻ̩55lə2fan51tsai51tɕʰy51ɕiŋ35ma3
BJ,Beijing,28,慢慢儿吃啊，不要着急。,慢慢儿吃吧，甭着急,,man mar tʂˈʅ pa pəŋ tʂɑu tɕi,man51 mar5155 tʂˈʅ55 pa2 pəŋ35 tʂɑu35 tɕi35,manmartʂʰɻ̩papəŋtʂɑutɕi,man51mar5155tʂʰɻ̩55pa2pəŋ35tʂɑu35tɕi35
BJ,Beijing,29,坐着吃比站着吃好些。,坐着吃比站着吃好点儿,,tsuo tʂə tʂˈʅ pi tʂan tʂə tʂˈʅ xau tiar,tsuo51 tʂə1 tʂˈʅ55 pi214 tʂan51 tʂə1 tʂˈʅ55 xau21435 tiar214,tsuotʂətʂʰɻ̩pitʂantʂətʂʰɻ̩xautiar,tsuo51tʂə1tʂʰɻ̩55pi214tʂan51tʂə1tʂʰɻ̩55xau21435tiar214
BJ,Beijing,30,他吃了饭了，你吃了饭没有呢?,他吃了饭了，你吃没吃,,tˈa tʂˈʅ lə fan lə ni tʂˈʅ mei tsˈʅ,tˈa55 tʂˈʅ55 lə2 fan51 lə1 ni214 tʂˈʅ55 mei35 tsˈʅ55,tʰatʂʰɻ̩ləfanlənitʂʰɻ̩meitsʰɻ̩,tʰa55tʂʰɻ̩55lə2fan51lə1ni214tʂʰɻ̩55mei35tsʰɻ̩55
BJ,Beijing,31,他去过上海，我没有去过。,他去过上海，我没去过,,tˈa tɕˈy kuo ʂɑŋ xai uo mei tɕˈy kuo,tˈa55 tɕˈy51 kuo11 ʂɑŋ51 xai214 uo21421 mei35 tɕˈy51 kuo1,tʰatɕʰykuoʂɑŋxaiuomeitɕʰykuo,tʰa55tɕʰy51kuo11ʂɑŋ51xai214uo21421mei35tɕʰy51kuo1
BJ,Beijing,32,来闻闻这朵花香不香。,来闻闻这朵花儿香不香,,lai uən uən tʂei tuo xuar ɕiɑŋ pu ɕiɑŋ,lai35 uən35 uən3 tʂei51 tuo21421 xuar55 ɕiɑŋ55 pu2 ɕiɑŋ55,laiuənuəntʂeituoxuarɕiɑŋpuɕiɑŋ,lai35uən35uən3tʂei51tuo21421xuar55ɕiɑŋ55pu2ɕiɑŋ55
BJ,Beijing,33,给我一本书。,给我本儿书,,kei uo pər ʂu,kei21435 uo21435 pər214 ʂu55,keiuopərʂu,kei21435uo21435pər214ʂu55
BJ,Beijing,34,我真的没有那本书呀。,我真的没那本儿书呀,,uo tʂən tə mei nei pər ʂu ia,uo214 tʂən55 tə2 mei35 nei51 pər214 ʂu55 ia2,uotʂəntəmeineipərʂuia,uo214tʂən55tə2mei35nei51pər214ʂu55ia2
BJ,Beijing,35,你告诉他。,你告诉他,,ni kɑu suŋ tˈa,ni214 kɑu51 suŋ1 tˈa55,nikɑusuŋtʰa,ni214kɑu51suŋ1tʰa55
BJ,Beijing,36,好好地走，不要跑。,好好儿地走，别跑,,xɑu xɑur tə tspi piɛ pˈɑu,xɑu21421 xɑur21455 tə2 tspi214 piɛ35 pˈɑu214,xɑuxɑurtətspipiɛpʰɑu,xɑu21421xɑur21455tə2tspi214piɛ35pʰɑu214
BJ,Beijing,37,小心跌下去爬不上来。,小心摔下去爬不上来,,ɕiɑu ɕin ʂuai ɕia tɕˈi pˈa pu ʂɑŋ lai,ɕiɑu21421 ɕin55 ʂuai55 ɕia2 tɕˈi2 pˈa35 pu3 ʂɑŋ51 lai35,ɕiɑuɕinʂuaiɕiatɕʰipʰapuʂɑŋlai,ɕiɑu21421ɕin55ʂuai55ɕia2tɕʰi2pʰa35pu3ʂɑŋ51lai35
BJ,Beijing,38,医生叫你多睡睡。,医生叫你多睡会儿,,i ʂəŋ tɕiɑu ni tuo ʂuei xuər,i55 ʂəŋ2 tɕiɑu51 ni214 tuo55 ʂuei51 xuər214,iʂəŋtɕiɑunituoʂueixuər,i55ʂəŋ2tɕiɑu51ni214tuo55ʂuei51xuər214
BJ,Beijing,39,抽烟或者喝茶都不许。,抽烟喝茶都不许,,tʂˈou ian xɤ tʂˈa tou pu ɕy,tʂˈou55 ian55 xɤ55 tʂˈa35 tou55 pu5121 ɕy214,tʂʰouianxɤtʂʰatoupuɕy,tʂʰou55ian55xɤ55tʂʰa35tou55pu5121ɕy214
BJ,Beijing,40,烟也好，茶也好，我都不喜欢。,烟也好，茶也好，我都不好,,ian iɛ xɑu tʂˈa iɛ xɑu uo tou pu xɑu,ian55 iɛ21435 xɑu214 tʂˈa35 iɛ21435 xɑu214 uo214 tou55 pu5135 xɑu51,ianiɛxɑutʂʰaiɛxɑuuotoupuxɑu,ian55iɛ21435xɑu214tʂʰa35iɛ21435xɑu214uo214tou55pu5135xɑu51
BJ,Beijing,41,不管你去不去，反正我是要去的。,不管你去不去，反正我是要去的,,pu kuan ni tɕˈy pu tɕˈy fan tʂəŋ uo ʂʅ iɑu tçˈy tə,pu51 kuan21435 ni214 tɕˈy51 pu1 tɕˈy51 fan21421 tʂəŋ51 uo214 ʂʅ4 iɑu51 tçˈy51 tə2,pukuannitɕʰyputɕʰyfantʂəŋuoʂɻ̩iɑutçʰytə,pu51kuan21435ni214tɕʰy51pu1tɕʰy51fan21421tʂəŋ51uo214ʂɻ̩4iɑu51tçʰy51tə2
BJ,Beijing,42,我非去不可。,我非去不可,,uo fei tɕˈy pu kɤ,uo214 fei55 tɕˈy51 pu51 kɤ215,uofeitɕʰypukɤ,uo214fei55tɕʰy51pu51kɤ215
BJ,Beijing,43,你是哪一年来的?,你是哪年来的,,ni ʂʅ nei nian lai tə,ni214 ʂʅ51 nei21421 nian35 lai35 tə3,niʂɻ̩neinianlaitə,ni214ʂɻ̩51nei21421nian35lai35tə3
BJ,Beijing,44,我是前年到的北京。,我是前年来的北京,,uo ʂʅ tɕˈian nian lai tə pei tɕiŋ,uo214 ʂʅ51 tɕˈian35 nian3 lai35 tə3 pei21321 tɕiŋ55,uoʂɻ̩tɕʰiannianlaitəpeitɕiŋ,uo214ʂɻ̩51tɕʰian35nian3lai35tə3pei21321tɕiŋ55
BJ,Beijing,45,今天开会谁的主席?,今儿开会谁的主席,,tɕiər kˈai xuei ʂei tə tʂu ɕi,tɕiər55 kˈai55 xuei51 ʂei35 tə3 tʂu21421 ɕi35,tɕiərkʰaixueiʂeitətʂuɕi,tɕiər55kʰai55xuei51ʂei35tə3tʂu21421ɕi35
BJ,Beijing,46,你得请我的客。,你得请我的客,,ni tei tɕˈiŋ uo tə kˈɤ,ni21335 tei21421 tɕˈiŋ21435 uo214 tə4 kˈɤ51,niteitɕʰiŋuotəkʰɤ,ni21335tei21421tɕʰiŋ21435uo214tə4kʰɤ51
BJ,Beijing,47,一边走，一边讲。,一边儿走，一边儿聊,,i piar tsou i piar liɑu,i51 piar55 tsou214 i51 piar55 liɑu35,ipiartsouipiarliɑu,i51piar55tsou214i51piar55liɑu35
BJ,Beijing,48,越走越远，越说越多。,越走越远，越聊越多,,yɛ tsou yɛyan yɛ liau yɛ yɛ tuo,yɛ51 tsou214 yɛ51yan214 yɛ51 liau51 yɛ35 yɛ51 tuo55,yɛtsouyɛyanyɛliauyɛyɛtuo,yɛ51tsou214yɛ51yan214yɛ51liau51yɛ35yɛ51tuo55
BJ,Beijing,49,把那个东西拿给我。,把那东西拿给我,,pai nei tuŋ ɕi na kei uo,pai214 nei51 tuŋ55 ɕi2 na35 kei21435 uo214,paineituŋɕinakeiuo,pai214nei51tuŋ55ɕi2na35kei21435uo214
BJ,Beijing,50,有些地方把太阳叫日头。,有些个地界儿管太阳叫日头,,iou ɕiɛ kə ti tɕiɛr kuan tˈai iɑŋ tɕiɑu ʐʅ tˈou,iou214 ɕiɛ55 kə2 ti51 tɕiɛr1 kuan214 tˈai51 iɑŋ1 tɕiɑu51 ʐʅ51 tˈou1,iouɕiɛkətitɕiɛrkuantʰaiiɑŋtɕiɑuʐɻ̩tʰou,iou214ɕiɛ55kə2ti51tɕiɛr1kuan214tʰai51iɑŋ1tɕiɑu51ʐɻ̩51tʰou1
BJ,Beijing,51,您贵姓?我姓王。,您贵姓?我姓王,,nin kuei ɕiŋ uo ɕiŋ uɑŋ,nin35 kuei51 ɕiŋ51 uo214 ɕiŋ51 uɑŋ35,ninkueiɕiŋuoɕiŋuɑŋ,nin35kuei51ɕiŋ51uo214ɕiŋ51uɑŋ35
BJ,Beijing,52,你姓王我也姓王，咱们两个人都姓王。,你姓王我也姓王，咱们俩都姓王,,ni ɕiŋ uɑŋ uo iɛ ɕiŋ uɑŋ tsam lia tou ɕiŋ uɑŋ,ni214 ɕiŋ51 uɑŋ35 uo21435 iɛ214 ɕiŋ51 uɑŋ35 tsam35 lia214 tou55 ɕiŋ51 uɑŋ35,niɕiŋuɑŋuoiɛɕiŋuɑŋtsamliatouɕiŋuɑŋ,ni214ɕiŋ51uɑŋ35uo21435iɛ214ɕiŋ51uɑŋ35tsam35lia214tou55ɕiŋ51uɑŋ35
BJ,Beijing,53,你先去吧，我们等一会儿再去。,你先去吧，我们待会儿再去,,ni ɕian tɕˈy pa uom tai xuər tsai tɕˈy,ni21421 ɕian55 tɕˈy5 pa1 uom214 tai55 xuər214 tsai51 tɕˈy51,niɕiantɕʰypauomtaixuərtsaitɕʰy,ni21421ɕian55tɕʰy5pa1uom214tai55xuər214tsai51tɕʰy51
BJ,Beijing,54,你抽烟不抽?,你抽烟不抽,,ni tʂˈou ian pu tʂˈou,ni21421 tʂˈou55 ian55 pu2 tʂˈou55,nitʂʰouianputʂʰou,ni21421tʂʰou55ian55pu2tʂʰou55
BJ,Beijing,55,你认得那个人不认得?,你认得那个人不认得,,ni ʐən tə nei kə ʐən pu ʐən tə,ni21421 ʐən51 tə1 nei51 kə1 ʐən35 pu5135 ʐən51 tə1,niʐəntəneikəʐənpuʐəntə,ni21421ʐən51tə1nei51kə1ʐən35pu5135ʐən51tə1
,Beijing,,,,,,,,
BJ,Beijing,,,,,,,,
BJ,Beijing,,,,,,,,
BJ,Beijing,,,,,,,,
BJ,Beijing,,,,,,,,
