dialect_id,dialect_name,sentence_id,meaning,othography,english,ipa_no_tone,ipa_with_tone,ipa_converted_no_tone,ipa_converted_with_tone
TY,Taiyuan,11,这个比那个好。,□比𠰻好,,tsai pi vai xau,tsai53 pi53 vai53 xau53,tsai pi vai xau,tsai53 pi53 vai53 xau53
TY,Taiyuan,12,这些房子不如那些房子好。,这些房子没啦兀些房子好,,tsəʔ ɕie fɒ̃ tsəʔ məʔ la vəʔ ɕie fɒ̃ tsəʔ xau,tsəʔ2-54 ɕie11 fɒ̃11 tsəʔ məʔ2-54 la11 vəʔ2-54 ɕie11 fɒ̃11 tsəʔ2 xau53,tsəʔ ɕie fɒ̃ tsəʔ məʔ la vəʔ ɕie fɒ̃ tsəʔ xau,tsəʔ2-54 ɕie11 fɒ̃11 tsəʔ məʔ2-54 la11 vəʔ2-54 ɕie11 fɒ̃11 tsəʔ2 xau53
TY,Taiyuan,13,这句话用成都话怎么说?,,,,,,
TY,Taiyuan,14,他今年多大岁数了?,他今年多大咧,,tˈa tɕiəŋ nie tɤ ta lie,tˈa11 tɕiəŋ11 nie11 tɤ11 ta45 lie53,tˈa tɕiəŋ nie tɤ ta lie,tˈa11 tɕiəŋ11 nie11 tɤ11 ta45 lie53
TY,Taiyuan,15,大概三十来岁吧。,大概三十来岁哇,,ta kai sæ̃ səʔ lai suei va,ta45 kai45 sæ̃11 səʔ54 lai11 suei45 va53,ta kai sæ̃ səʔ lai suei va,ta45 kai45 sæ̃11 səʔ54 lai11 suei45 va53
TY,Taiyuan,16,这个东西有多重呢?,□东西有多来重嘞,,tsai tuəŋ ɕi iəu tɤ lai tsuəŋ lɤ,tsai53 tuəŋ11 ɕi45 iəu53 tɤ11 lai11 tsuəŋ45 lɤ,tsai tuəŋ ɕi iəu tɤ lai tsuəŋ lɤ,tsai53 tuəŋ11 ɕi45 iəu53 tɤ11 lai11 tsuəŋ45 lɤ
TY,Taiyuan,17,有五十斤重呢。,有五十斤重嘞,,iəu vu səʔ tɕiəŋ tsuəŋ lɤ,iəu53 vu53-11 səʔ54 tɕiəŋ11 tsuəŋ45 lɤ,iəu vu səʔ tɕiəŋ tsuəŋ lɤ,iəu53 vu53-11 səʔ54 tɕiəŋ11 tsuəŋ45 lɤ
TY,Taiyuan,18,拿得动吗?,拿动咾,,na tuəŋ alu,na11 tuəŋ45 alu53,na tuəŋ alu,na11 tuəŋ45 alu53
TY,Taiyuan,19,我拿得动，他拿不动。,我拿动咾，他拿不动,,ɣɤ na tuəŋ lau tˈa na pəʔ tuəŋ,ɣɤ53 na11 tuəŋ45 lau53 tˈa11 na11 pəʔ2 tuəŋ45,ɣɤ na tuəŋ lau tˈa na pəʔ tuəŋ,ɣɤ53 na11 tuəŋ45 lau53 tˈa11 na11 pəʔ2 tuəŋ45
TY,Taiyuan,20,真不轻，重得连我也拿不动。,真不轻，重得连我也拿不动,,tsəŋ pəʔ tɕˈiəŋ tsuəŋ təʔ lie ɣɤ ie na pəʔ tuəŋ,tsəŋ11 pəʔ2 tɕˈiəŋ11 tsuəŋ45 təʔ lie11 ɣɤ53 ie53 na11 pəʔ2 tuəŋ45,tsəŋ pəʔ tɕˈiəŋ tsuəŋ təʔ lie ɣɤ ie na pəʔ tuəŋ,tsəŋ11 pəʔ2 tɕˈiəŋ11 tsuəŋ45 təʔ lie11 ɣɤ53 ie53 na11 pəʔ2 tuəŋ45
TY,Taiyuan,21,你说得很好，你还会说点什么呢?,你说得可好嘞，你还会说些儿甚嘞,,ni suaʔ tiəʔ kˈaʔ xau lɤ ni xai xuei suaʔ ɕiar səŋ lɤ,ni53 suaʔ2 tiəʔ kˈaʔ2 xau53 lɤ ni53 xai11 xuei45 suaʔ2 ɕiar11 səŋ45 lɤ,ni suaʔ tiəʔ kˈaʔ xau lɤ ni xai xuei suaʔ ɕiar səŋ lɤ,ni53 suaʔ2 tiəʔ kˈaʔ2 xau53 lɤ ni53 xai11 xuei45 suaʔ2 ɕiar11 səŋ45 lɤ
TY,Taiyuan,22,我嘴笨，我说不过他。,我嘴笨，我说不过他,,ɣɤ tsuei pəŋ ɣɤ suaʔ pəʔ kuɤ tˈa,ɣɤ53 tsuei53 pəŋ45 ɣɤ53 suaʔ2 pəʔ2 kuɤ45 tˈa11,ɣɤ tsuei pəŋ ɣɤ suaʔ pəʔ kuɤ tˈa,ɣɤ53 tsuei53 pəŋ45 ɣɤ53 suaʔ2 pəʔ2 kuɤ45 tˈa11
TY,Taiyuan,23,说了一遍，又说一遍。,说咾一遍，又说一遍,,suaʔ lau iəʔ pie iəu suaʔ iəʔ pie,suaʔ2 lau53 iəʔ2 pie45 iəu45 suaʔ2 iəʔ2 pie45,suaʔ lau iəʔ pie iəu suaʔ iəʔ pie,suaʔ2 lau53 iəʔ2 pie45 iəu45 suaʔ2 iəʔ2 pie45
TY,Taiyuan,24,请你再说一遍。,请你再说一遍哇,,tɕˈiəŋ ni tsai suaʔ iəʔ pie va,tɕˈiəŋ53-11 ni53 tsai45 suaʔ2 iəʔ2 pie45 va53,tɕˈiəŋ ni tsai suaʔ iəʔ pie va,tɕˈiəŋ53-11 ni53 tsai45 suaʔ2 iəʔ2 pie45 va53
TY,Taiyuan,25,不早了，快去吧。,不早咧，快去哇,,pəʔ tsau lie kˈuai tɕˈy va,pəʔ2-45 tsau53 lie11 kˈuai45 tɕˈy45 va53,pəʔ tsau lie kˈuai tɕˈy va,pəʔ2-45 tsau53 lie11 kˈuai45 tɕˈy45 va53
TY,Taiyuan,26,现在还早着呢，等一会儿再去吧。,这阵阵还早着嘞，等一阵阵再去哇,,tsəʔ tsəŋ tsəŋ xai tsau təʔ lɤ təŋ iəʔ tsəŋ tsəŋ tsai tɕˈy va,tsəʔ2 tsəŋ45 tsəŋ45-53 xai11 tsau53 təʔ lɤ təŋ53 iəʔ2 tsəŋ45 tsəŋ45-53 tsai45 tɕˈy45 va53,tsəʔ tsəŋ tsəŋ xai tsau təʔ lɤ təŋ iəʔ tsəŋ tsəŋ tsai tɕˈy va,tsəʔ2 tsəŋ45 tsəŋ45-53 xai11 tsau53 təʔ lɤ təŋ53 iəʔ2 tsəŋ45 tsəŋ45-53 tsai45 tɕˈy45 va53
TY,Taiyuan,27,吃了饭再去好吗?,吃咾饭再去行咾哇,,tsˈəʔ lau fæ̃ tsai tɕˈy ɕiəŋ lau va,tsˈəʔ2 lau53 fæ̃45 tsai45 tɕˈy45 ɕiəŋ11 lau53 va11,tsˈəʔ lau fæ̃ tsai tɕˈy ɕiəŋ lau va,tsˈəʔ2 lau53 fæ̃45 tsai45 tɕˈy45 ɕiəŋ11 lau53 va11
TY,Taiyuan,28,慢慢儿吃啊，不要着急。,慢些儿吃，不敢着急,,mæ̃ ɕiar tsˈəʔ pəʔ kæ̃ tsəʔ tɕiəʔ,mæ̃45 ɕiar11 tsˈəʔ2 pəʔ2-45 kæ̃53 tsəʔ54 tɕiəʔ2,mæ̃ ɕiar tsˈəʔ pəʔ kæ̃ tsəʔ tɕiəʔ,mæ̃45 ɕiar11 tsˈəʔ2 pəʔ2-45 kæ̃53 tsəʔ54 tɕiəʔ2
TY,Taiyuan,29,坐着吃比站着吃好些。,坐着吃比站着吃好些儿,,tsuɤ təʔ tsˈəʔ pi tsæ̃ təʔ tsˈəʔ xau ɕiar,tsuɤ45 təʔ tsˈəʔ2 pi53 tsæ̃45 təʔ tsˈəʔ2 xau53 ɕiar11,tsuɤ təʔ tsˈəʔ pi tsæ̃ təʔ tsˈəʔ xau ɕiar,tsuɤ45 təʔ tsˈəʔ2 pi53 tsæ̃45 təʔ tsˈəʔ2 xau53 ɕiar11
TY,Taiyuan,30,他吃了饭了，你吃了饭没有呢?,他吃咾饭咧，你吃咧没啦,,tˈa tsˈəʔ lau fæ̃ lie ni tsˈəʔ lie məʔ la,tˈa11 tsˈəʔ2 lau53 fæ̃45 lie11 ni53 tsˈəʔ2 lie11 məʔ2-54 la11,tˈa tsˈəʔ lau fæ̃ lie ni tsˈəʔ lie məʔ la,tˈa11 tsˈəʔ2 lau53 fæ̃45 lie11 ni53 tsˈəʔ2 lie11 məʔ2-54 la11
TY,Taiyuan,31,他去过上海，我没有去过。,他去过上海，我没啦去过,,tˈa tɕˈy kuɤ sɒ̃ xai ɣɤ məʔ la tɕˈy kuɤ,tˈa11 tɕˈy45 kuɤ45 sɒ̃45 xai53 ɣɤ53 məʔ2-53 la11 tɕˈy45 kuɤ53,tˈa tɕˈy kuɤ sɒ̃ xai ɣɤ məʔ la tɕˈy kuɤ,tˈa11 tɕˈy45 kuɤ45 sɒ̃45 xai53 ɣɤ53 məʔ2-53 la11 tɕˈy45 kuɤ53
TY,Taiyuan,32,来闻闻这朵花香不香。,来闻闻哰花香不香,,lai vəŋ vəŋ tsai xua ɕiɒ̃ pəʔ ɕiɒ̃,lai11 vəŋ11 vəŋ11 tsai53 xua11 ɕiɒ̃11 pəʔ2 ɕiɒ̃11,lai vəŋ vəŋ tsai xua ɕiɒ̃ pəʔ ɕiɒ̃,lai11 vəŋ11 vəŋ11 tsai53 xua11 ɕiɒ̃11 pəʔ2 ɕiɒ̃11
TY,Taiyuan,33,给我一本书。,给我一本书,,kei ɣɤ iəʔ pəŋ su,kei53 ɣɤ53 iəʔ2 pəŋ53 su11,kei ɣɤ iəʔ pəŋ su,kei53 ɣɤ53 iəʔ2 pəŋ53 su11
TY,Taiyuan,34,我真的没有那本书呀。,我真的没啦𠰻书,,ɣɤ tsəŋ təʔ məʔ la vai su,ɣɤ53 tsəŋ11 təʔ2 məʔ2-54 la11 vai53 su11,ɣɤ tsəŋ təʔ məʔ la vai su,ɣɤ53 tsəŋ11 təʔ2 məʔ2-54 la11 vai53 su11
TY,Taiyuan,35,你告诉他。,你告给他,,ni kau kei tˈa,ni53 kau45 kei53 tˈa11,ni kau kei tˈa,ni53 kau45 kei53 tˈa11
TY,Taiyuan,36,好好地走，不要跑。,好好走，不敢跑,,xau xau tsəu pəʔ kæ̃ pˈau,xau53 xau53-11 tsəu53 pəʔ2-45 kæ̃53 pˈau53,xau xau tsəu pəʔ kæ̃ pˈau,xau53 xau53-11 tsəu53 pəʔ2-45 kæ̃53 pˈau53
TY,Taiyuan,37,小心跌下去爬不上来。,操心跌下去爬不上来,,tsˈau ɕiəŋ tiəʔ xa kəʔ pˈa pəʔ sɒ̃ lai,tsˈau11 ɕiəŋ11 tiəʔ2 xa45 kəʔ pˈa11 pəʔ2 sɒ̃45 lai53,tsˈau ɕiəŋ tiəʔ xa kəʔ pˈa pəʔ sɒ̃ lai,tsˈau11 ɕiəŋ11 tiəʔ2 xa45 kəʔ pˈa11 pəʔ2 sɒ̃45 lai53
TY,Taiyuan,38,医生叫你多睡睡。,大夫叫你多睡圪一阵阵,,tai fu tɕiau ni tɤ suei kəʔ iəʔ tsəŋ tsəŋ,tai45 fu53 tɕiau45 ni53 tɤ11 suei45 kəʔ iəʔ2 tsəŋ45 tsəŋ45-53,tai fu tɕiau ni tɤ suei kəʔ iəʔ tsəŋ tsəŋ,tai45 fu53 tɕiau45 ni53 tɤ11 suei45 kəʔ iəʔ2 tsəŋ45 tsəŋ45-53
TY,Taiyuan,39,抽烟或者喝茶都不许。,吃烟喝茶都不许,,tsəʔ ie xaʔ tsˈa təu pəʔ ɕy,tsəʔ2-54 ie11 xaʔ2-54 tsˈa11 təu11 pəʔ2-54 ɕy53,tsəʔ ie xaʔ tsˈa təu pəʔ ɕy,tsəʔ2-54 ie11 xaʔ2-54 tsˈa11 təu11 pəʔ2-54 ɕy53
TY,Taiyuan,40,烟也好，茶也好，我都不喜欢。,烟也好，茶也好，我都不待见,,ie ie xau tsˈa ie xau ɣɤ təu pəʔ tai tɕie,ie11 ie53-11 xau53 tsˈa ie53-11 xau53 ɣɤ53 təu11 pəʔ2 tai45 tɕie45-53,ie ie xau tsˈa ie xau ɣɤ təu pəʔ tai tɕie,ie11 ie53-11 xau53 tsˈa ie53-11 xau53 ɣɤ53 təu11 pəʔ2 tai45 tɕie45-53
TY,Taiyuan,41,不管你去不去，反正我是要去的。,不管你去不去，反正我要去,,pəʔ kuæ̃ ni tɕˈy pəʔ tɕˈy fæ̃ tsəŋ ɣɤ iau tɕˈy,pəʔ2 kuæ̃53 ni53 tɕˈy45 pəʔ2 tɕˈy45 fæ̃53 tsəŋ45 ɣɤ53 iau45 tɕˈy45,pəʔ kuæ̃ ni tɕˈy pəʔ tɕˈy fæ̃ tsəŋ ɣɤ iau tɕˈy,pəʔ2 kuæ̃53 ni53 tɕˈy45 pəʔ2 tɕˈy45 fæ̃53 tsəŋ45 ɣɤ53 iau45 tɕˈy45
TY,Taiyuan,42,我非去不可。,我非去不行,,ɣɤ fei tɕˈy pəʔ ɕiəŋ,ɣɤ53 fei11 tɕˈy45 pəʔ2-54 ɕiəŋ11,ɣɤ fei tɕˈy pəʔ ɕiəŋ,ɣɤ53 fei11 tɕˈy45 pəʔ2-54 ɕiəŋ11
TY,Taiyuan,43,你是哪一年来的?,你是哪年来的,,ni sɿ na nie lai təʔ,ni53 sɿ45 na53 nie11 lai11 təʔ,ni sɹ̩ na nie lai təʔ,ni53 sɹ̩45 na53 nie11 lai11 təʔ
TY,Taiyuan,44,我是前年到的北京。,我是前年到的北京,,ɣɤ sɿ tɕˈie nie tau təʔ pei tɕiəŋ,ɣɤ53 sɿ45 tɕˈie11 nie11 tau45 təʔ pei53 tɕiəŋ11,ɣɤ sɹ̩ tɕˈie nie tau təʔ pei tɕiəŋ,ɣɤ53 sɹ̩45 tɕˈie11 nie11 tau45 təʔ pei53 tɕiəŋ11
TY,Taiyuan,45,今天开会谁的主席?,今日开会谁的主席,,tɕiəŋ zəʔ kˈai xuei suei təʔ tsu ɕiəʔ,tɕiəŋ11 zəʔ2 kˈai11 xuei45 suei11 təʔ2 tsu53-11 ɕiəʔ54,tɕiəŋ zəʔ kˈai xuei suei təʔ tsu ɕiəʔ,tɕiəŋ11 zəʔ2 kˈai11 xuei45 suei11 təʔ2 tsu53-11 ɕiəʔ54
TY,Taiyuan,46,你得请我的客。,你得请我的客,,ni tiəʔ tɕˈiəŋ ɣɤ təʔ kˈaʔ,ni53 tiəʔ2 tɕˈiəŋ53 ɣɤ53 təʔ kˈaʔ2,ni tiəʔ tɕˈiəŋ ɣɤ təʔ kˈaʔ,ni53 tiəʔ2 tɕˈiəŋ53 ɣɤ53 təʔ kˈaʔ2
TY,Taiyuan,47,一边走，一边讲。,一边走，一边说,,iəʔ pie tsəu iəʔ pie suaʔ,iəʔ2-54 pie11 tsəu53 iəʔ2-54 pie11 suaʔ2,iəʔ pie tsəu iəʔ pie suaʔ,iəʔ2-54 pie11 tsəu53 iəʔ2-54 pie11 suaʔ2
TY,Taiyuan,48,越走越远，越说越多。,越走越远，越说越多,,yəʔ tsəu yəʔ ye yəʔ suaʔ yəʔ tɤ,yəʔ2 tsəu53 yəʔ2 ye53 yəʔ2 suaʔ2 yəʔ2 tɤ11,yəʔ tsəu yəʔ ye yəʔ suaʔ yəʔ tɤ,yəʔ2 tsəu53 yəʔ2 ye53 yəʔ2 suaʔ2 yəʔ2 tɤ11
TY,Taiyuan,49,把那个东西拿给我。,把𠰻东西荷给我,,pa vai tuəŋ ɕi xɤ kei ɣɤ,pa53 vai53 tuəŋ11 ɕi45 xɤ53 kei53 ɣɤ53,pa vai tuəŋ ɕi xɤ kei ɣɤ,pa53 vai53 tuəŋ11 ɕi45 xɤ53 kei53 ɣɤ53
TY,Taiyuan,50,有些地方把太阳叫日头。,有些儿地方把阳婆叫日头,,iəu ɕiar ti fɒ̃ pa iɒ̃ pˈɤ tɕiau zəʔ tˈəu,iəu53 ɕiar11 ti45 fɒ̃53 pa53 iɒ̃11 pˈɤ11 tɕiau45 zəʔ2 tˈəu11,iəu ɕiar ti fɒ̃ pa iɒ̃ pˈɤ tɕiau zəʔ tˈəu,iəu53 ɕiar11 ti45 fɒ̃53 pa53 iɒ̃11 pˈɤ11 tɕiau45 zəʔ2 tˈəu11
TY,Taiyuan,51,您贵姓?我姓王。,你贵姓?我姓王,,ni kuei ɕiəŋ ɣɤ ɕiəŋ vɒ̃,ni53 kuei45 ɕiəŋ45 ɣɤ53 ɕiəŋ45 vɒ̃11,ni kuei ɕiəŋ ɣɤ ɕiəŋ vɒ̃,ni53 kuei45 ɕiəŋ45 ɣɤ53 ɕiəŋ45 vɒ̃11
TY,Taiyuan,52,你姓王我也姓王，咱们两个人都姓王。,你姓王我也姓王，咱俩个都姓王,,ni ɕiəŋ vɒ̃ ɣɤ ie ɕiəŋ vɒ̃ tsa lia kɤ təu ɕiəŋ vɒ̃,ni53 ɕiəŋ45 vɒ̃11 ɣɤ53 ie53 ɕiəŋ45 vɒ̃ tsa53-11 lia53 kɤ45 təu11 ɕiəŋ45 vɒ̃11,ni ɕiəŋ vɒ̃ ɣɤ ie ɕiəŋ vɒ̃ tsa lia kɤ təu ɕiəŋ vɒ̃,ni53 ɕiəŋ45 vɒ̃11 ɣɤ53 ie53 ɕiəŋ45 vɒ̃ tsa53-11 lia53 kɤ45 təu11 ɕiəŋ45 vɒ̃11
TY,Taiyuan,53,你先去吧，我们等一会儿再去。,你先去哇，俺们等一阵阵再去,,ni ɕie tɕˈy va ɣã məŋ təŋ iəʔ tsəŋ tsəŋ tsai tɕˈy,ni53 ɕie11 tɕˈy45 va53 ɣã53 məŋ təŋ53 iəʔ2 tsəŋ45 tsəŋ45-53 tsai45 tɕˈy45,ni ɕie tɕˈy va ɣã məŋ təŋ iəʔ tsəŋ tsəŋ tsai tɕˈy,ni53 ɕie11 tɕˈy45 va53 ɣã53 məŋ təŋ53 iəʔ2 tsəŋ45 tsəŋ45-53 tsai45 tɕˈy45
TY,Taiyuan,54,你抽烟不抽?/你抽不抽烟?,你吃烟嘞不,,ni tsˈəʔ ie lɤ pəʔ,ni53 tsˈəʔ2-54 ie11 lɤ pəʔ2,ni tsˈəʔ ie lɤ pəʔ,ni53 tsˈəʔ2-54 ie11 lɤ pəʔ2
TY,Taiyuan,55,你认得那个人不认得?,你认得𠰻人嘞不,,ni zəŋ tiəʔ vai zəŋ lɤ pəʔ,ni53 zəŋ45 tiəʔ vai53 zəŋ11 lɤ pəʔ2,ni zəŋ tiəʔ vai zəŋ lɤ pəʔ,ni53 zəŋ45 tiəʔ vai53 zəŋ11 lɤ pəʔ2
