dialect_id,dialect_name,sentence_id,meaning,othography,english,ipa_no_tone,ipa_with_tone,ipa_converted_with_tone,ipa_converted_no_tone
HZ,Hangzhou,11,这个比那个好。,格个比那个好,,kəʔ koʔ pi nɑ koʔ hɔ,kəʔ5 koʔ5 pi53 nɑ13 koʔ5 hɔ53,kəʔ5 koʔ5 pi53 nɑ13 koʔ5 hɔ53,kəʔ koʔ pi nɑ koʔ hɔ
HZ,Hangzhou,12,这些房子不如那些房子好。,格些房子还是那些房子好,,kəʔ ɕi vɑŋ tsɿ ɦɑ zɿ nɑ ɕi vɑŋ tsɿ hɔ,kəʔ5 ɕi33 vɑŋ213-21 tsɿ ɦɑ213-21 zɿ13 nɑ13 ɕi33-53 vɑŋ213-21 tsɿ hɔ53,kəʔ5 ɕi33 vɑŋ213-21 tsɹ̩ ɦɑ213-21 zɹ̩13 nɑ13 ɕi33-53 vɑŋ213-21 tsɹ̩ hɔ53,kəʔ ɕi vɑŋ tsɹ̩ ɦɑ zɹ̩ nɑ ɕi vɑŋ tsɹ̩ hɔ
HZ,Hangzhou,13,这句话用成都话怎么说?,,,,,,
HZ,Hangzhou,14,他今年多大岁数了?,他根年几岁得,,tˈɑ ken ȵiẼ tɕi sɥei tə,tˈɑ33 ken33 ȵiẼ213-33 tɕi53 sɥei445-31 tə,tˈɑ33 ken33 ɲiɤ̃213-33 tɕi53 sɥei445-31 tə,tˈɑ ken ɲiɤ̃ tɕi sɥei tə
HZ,Hangzhou,15,大概三十来岁吧。,毛三十岁光张,,mɔ sẼ zəʔ sɥei kuɑŋ tsɑŋ,mɔ213-21 sẼ33 zəʔ2-5 sɥei445 kuɑŋ33 tsɑŋ33,mɔ213-21 sɤ̃33 zəʔ2-5 sɥei445 kuɑŋ33 tsɑŋ33,mɔ sɤ̃ zəʔ sɥei kuɑŋ tsɑŋ
HZ,Hangzhou,16,这个东西有多重呢?,接个东西多少重啊,,tɕiəʔ koʔ toŋ ɕi to sɔ dzoŋ ʔɑ,tɕiəʔ5 koʔ5 toŋ33 ɕi33 to33 sɔ53 dzoŋ13 ʔɑ,tɕiəʔ5 koʔ5 toŋ33 ɕi33 to33 sɔ53 dzoŋ13 ʔɑ,tɕiəʔ koʔ toŋ ɕi to sɔ dzoŋ ʔɑ
HZ,Hangzhou,17,有五十斤重呢。,有五十斤重崃,,ʔiø ʔu zəʔ tɕin dzoŋ lE,ʔiø53 ʔu53 zəʔ2 tɕin33 dzoŋ13 lE,ʔiø53 ʔu53 zəʔ2 tɕin33 dzoŋ13 lɤ,ʔiø ʔu zəʔ tɕin dzoŋ lɤ
HZ,Hangzhou,18,拿得动吗?,驮得动哇,,do təʔ doŋ ʔuɑ,do213-21 təʔ5 doŋ13 ʔuɑ,do213-21 təʔ5 doŋ13 ʔuɑ,do təʔ doŋ ʔuɑ
HZ,Hangzhou,19,我拿得动，他拿不动。,我驮得动，他驮不动,,ŋo do təʔ doŋ tˈɑ do pəʔ doŋ,ŋo53 do213-21 təʔ5 doŋ13 tˈɑ do213-21 pəʔ5 doŋ13,ŋo53 do213-21 təʔ5 doŋ13 tˈɑ do213-21 pəʔ5 doŋ13,ŋo do təʔ doŋ tˈɑ do pəʔ doŋ
HZ,Hangzhou,20,真不轻，重得连我也拿不动。,真当不轻，重得连我都驮不动,,tsen tɑŋ pəʔ tɕˈin dzoŋ təʔ liẼ ŋo tu do pəʔ doŋ,tsen33 tɑŋ33 pəʔ5 tɕˈin33-31 dzoŋ13 təʔ5 liẼ213-21 ŋo53 tu33 do213-21 pəʔ5 doŋ13,tsen33 tɑŋ33 pəʔ5 tɕˈin33-31 dzoŋ13 təʔ5 liɤ̃213-21 ŋo53 tu33 do213-21 pəʔ5 doŋ13,tsen tɑŋ pəʔ tɕˈin dzoŋ təʔ liɤ̃ ŋo tu do pəʔ doŋ
HZ,Hangzhou,21,你说得很好，你还会说点什么呢?,你说得蛮好，你还会说点儿啥个东西,,ni sɥəʔ təʔ mẼ hɔ ni ɦɑ ɦio sɥəʔ tiẼ əl sɑ kəʔ toŋ ɕi,ni53 sɥəʔ5 təʔ5 mẼ33 hɔ53 ni53 ɦɑ213-21 ɦio13 sɥəʔ5 tiẼ53 əl213-31 sɑ53 kəʔ5 toŋ33 ɕi,ni53 sɥəʔ5 təʔ5 mɤ̃33 hɔ53 ni53 ɦɑ213-21 ɦio13 sɥəʔ5 tiɤ̃53 əl213-31 sɑ53 kəʔ5 toŋ33 ɕi,ni sɥəʔ təʔ mɤ̃ hɔ ni ɦɑ ɦio sɥəʔ tiɤ̃ əl sɑ kəʔ toŋ ɕi
HZ,Hangzhou,22,我嘴笨，我说不过他。,我嘴巴笨，我说他不过,,ŋo tsɥei pɑ ben ŋo sɥəʔ tˈɑ pəʔ ku,ŋo53 tsɥei53 pɑ33-31 ben13 ŋo53 sɥəʔ5 tˈɑ33 pəʔ5 ku445,ŋo53 tsɥei53 pɑ33-31 ben13 ŋo53 sɥəʔ5 tˈɑ33 pəʔ5 ku445,ŋo tsɥei pɑ ben ŋo sɥəʔ tˈɑ pəʔ ku
HZ,Hangzhou,23,说了一遍，又说一遍。,说了一遍，又说了一遍,,sɥəʔ lə ʔiəʔ piẼ ɦi sɥəʔ lə ʔiəʔ piẼ,sɥəʔ5 lə ʔiəʔ5 piẼ445 ɦi13 sɥəʔ5 lə ʔiəʔ5 piẼ445,sɥəʔ5 lə ʔiəʔ5 piɤ̃445 ɦi13 sɥəʔ5 lə ʔiəʔ5 piɤ̃445,sɥəʔ lə ʔiəʔ piɤ̃ ɦi sɥəʔ lə ʔiəʔ piɤ̃
HZ,Hangzhou,24,请你再说一遍。,请你再说一遍,,tɕˈin ni tsE sɥəʔ ʔiəʔ piẼ,tɕˈin53 ni53 tsE445 sɥəʔ5 ʔiəʔ5 piẼ445,tɕˈin53 ni53 tsɤ445 sɥəʔ5 ʔiəʔ5 piɤ̃445,tɕˈin ni tsɤ sɥəʔ ʔiəʔ piɤ̃
HZ,Hangzhou,25,不早了，快去吧。,不早得，豪㥪去呀,,pəʔ tsɔ tə ɦɔ sɔ tɕˈi ʔiɑ,pəʔ5 tsɔ53 tə ɦɔ213-21 sɔ33 tɕˈi445 ʔiɑ,pəʔ5 tsɔ53 tə ɦɔ213-21 sɔ33 tɕˈi445 ʔiɑ,pəʔ tsɔ tə ɦɔ sɔ tɕˈi ʔiɑ
HZ,Hangzhou,26,现在还早着呢，等一会儿再去吧。,格毛还早崃，等一歇儿再去好得,,kəʔ mɔ ɦɑ tsɔ lE ten ʔiəʔ ɕiəʔ əl tsE tɕˈi hɔ təʔ,kəʔ5 mɔ33 ɦɑ213-21 tsɔ53 lE ten53 ʔiəʔ5 ɕiəʔ5 əl213-31 tsE445 tɕˈi445 hɔ53 təʔ,kəʔ5 mɔ33 ɦɑ213-21 tsɔ53 lɤ ten53 ʔiəʔ5 ɕiəʔ5 əl213-31 tsɤ445 tɕˈi445 hɔ53 təʔ,kəʔ mɔ ɦɑ tsɔ lɤ ten ʔiəʔ ɕiəʔ əl tsɤ tɕˈi hɔ təʔ
HZ,Hangzhou,27,吃了饭再去好吗?,饭吃了再去好不好,,vẼ tɕˈioʔ lə tsE tɕˈi hɔ pəʔ hɔ,vẼ13 tɕˈioʔ5 lə tsE445 tɕˈi445 hɔ53 pəʔ5 hɔ53,vɤ̃13 tɕˈioʔ5 lə tsɤ445 tɕˈi445 hɔ53 pəʔ5 hɔ53,vɤ̃ tɕˈioʔ lə tsɤ tɕˈi hɔ pəʔ hɔ
HZ,Hangzhou,28,慢慢儿吃啊，不要着急。,慢慢交吃啊，不要急煞活煞,,mẼ mẼ tɕiɔ tɕˈioʔ ʔɑ pəʔ ʔiɔ tɕiəʔ sɑʔ ɦuoʔ sɑʔ,mẼ13 mẼ13-53 tɕiɔ33-31 tɕˈioʔ5 ʔɑ pəʔ5 ʔiɔ445 tɕiəʔ5 sɑʔ5 ɦuoʔ2 sɑʔ5,mɤ̃13 mɤ̃13-53 tɕiɔ33-31 tɕˈioʔ5 ʔɑ pəʔ5 ʔiɔ445 tɕiəʔ5 sɑʔ5 ɦuoʔ2 sɑʔ5,mɤ̃ mɤ̃ tɕiɔ tɕˈioʔ ʔɑ pəʔ ʔiɔ tɕiəʔ sɑʔ ɦuoʔ sɑʔ
HZ,Hangzhou,29,坐着吃比站着吃好些。,坐勒吃比立勒吃要好,,dzo lɑʔ tɕˈioʔ pi liəʔ lɑʔ tɕˈioʔ ʔiɔ hɔ,dzo13 lɑʔ2 tɕˈioʔ5 pi53 liəʔ2 lɑʔ2 tɕˈioʔ5 ʔiɔ445 hɔ53,dzo13 lɑʔ2 tɕˈioʔ5 pi53 liəʔ2 lɑʔ2 tɕˈioʔ5 ʔiɔ445 hɔ53,dzo lɑʔ tɕˈioʔ pi liəʔ lɑʔ tɕˈioʔ ʔiɔ hɔ
HZ,Hangzhou,30,他吃了饭了，你吃了饭没有呢?,他饭吃过得，你饭有不有吃过,,tˈɑ vẼ tɕˈioʔ ku tə ni vẼ ʔiø pəʔ ʔiø tɕˈioʔ ku,tˈɑ33 vẼ13 tɕˈioʔ5 ku445 tə ni53 vẼ13 ʔiø53 pəʔ5 ʔiø53 tɕˈioʔ5 ku445,tˈɑ33 vɤ̃13 tɕˈioʔ5 ku445 tə ni53 vɤ̃13 ʔiø53 pəʔ5 ʔiø53 tɕˈioʔ5 ku445,tˈɑ vɤ̃ tɕˈioʔ ku tə ni vɤ̃ ʔiø pəʔ ʔiø tɕˈioʔ ku
HZ,Hangzhou,31,他去过上海，我没有去过。,他上海去过得，我还没有去过,,tˈɑ zɑŋ hE tɕˈi ku tə ŋo ɦɑ məʔ ʔiø tɕˈi ku,tˈɑ33 zɑŋ13 hE53 tɕˈi445 ku445-31 tə ŋo53 ɦɑ213-21 məʔ2 ʔiø53 tɕˈi445 ku445-31,tˈɑ33 zɑŋ13 hɤ53 tɕˈi445 ku445-31 tə ŋo53 ɦɑ213-21 məʔ2 ʔiø53 tɕˈi445 ku445-31,tˈɑ zɑŋ hɤ tɕˈi ku tə ŋo ɦɑ məʔ ʔiø tɕˈi ku
HZ,Hangzhou,32,来闻闻这朵花香不香。,来闻闻看，格朵花儿香不香,,lE ven ven kˈE kəʔ to huɑ əl ɕiɑŋ pəʔ ɕiɑŋ,lE213-21 ven213-21 ven213-13 kˈE kəʔ5 to53 huɑ əl213-33 ɕiɑŋ33 pəʔ5 ɕiɑŋ33,lɤ213-21 ven213-21 ven213-13 kˈɤ kəʔ5 to53 huɑ əl213-33 ɕiɑŋ33 pəʔ5 ɕiɑŋ33,lɤ ven ven kˈɤ kəʔ to huɑ əl ɕiɑŋ pəʔ ɕiɑŋ
HZ,Hangzhou,33,给我一本书。,拨我一本书,,pəʔ ŋo ʔiəʔ pen sɥ,pəʔ5 ŋo53 ʔiəʔ5 pen53 sɥ33,pəʔ5 ŋo53 ʔiəʔ5 pen53 sɥ33,pəʔ ŋo ʔiəʔ pen sɥ
HZ,Hangzhou,34,我真的没有那本书呀。,我真当没有那本书辣,,ŋo tsen tɑŋ məʔ ʔiø nɑ pen sɥ lɑʔ,ŋo53 tsen33 tɑŋ33 məʔ2 ʔiø53 nɑ445 pen53 sɥ33 lɑʔ,ŋo53 tsen33 tɑŋ33 məʔ2 ʔiø53 nɑ445 pen53 sɥ33 lɑʔ,ŋo tsen tɑŋ məʔ ʔiø nɑ pen sɥ lɑʔ
HZ,Hangzhou,35,你告诉他。,你告诉他,,ni kɔ su tˈɑ,ni53 kɔ445 su445-31 tˈɑ33,ni53 kɔ445 su445-31 tˈɑ33,ni kɔ su tˈɑ
HZ,Hangzhou,36,好好地走，不要跑。,好好交价走，不要跑,,hɔ hɔ tɕiɔ kɑ tsei pəʔ ɦiɔ bɔ,hɔ53 hɔ53-31 tɕiɔ33 kɑ tsei53 pəʔ5 ɦiɔ13 bɔ213,hɔ53 hɔ53-31 tɕiɔ33 kɑ tsei53 pəʔ5 ɦiɔ13 bɔ213,hɔ hɔ tɕiɔ kɑ tsei pəʔ ɦiɔ bɔ
HZ,Hangzhou,37,小心跌下去爬不上来。,当心跌落去爬不上来,,tɑŋ ɕin tiəʔ loʔ tɕˈi bɑ pəʔ zɑŋ lE,tɑŋ33 ɕin33 tiəʔ5 loʔ2-5 tɕˈi445 bɑ213-21 pəʔ5 zɑŋ13 lE213-53,tɑŋ33 ɕin33 tiəʔ5 loʔ2-5 tɕˈi445 bɑ213-21 pəʔ5 zɑŋ13 lɤ213-53,tɑŋ ɕin tiəʔ loʔ tɕˈi bɑ pəʔ zɑŋ lɤ
HZ,Hangzhou,38,医生叫你多睡睡。,医生叫你多睏睏,,ʔi sen tɕiɔ ni to kˈun kˈun,ʔi33 sen33 tɕiɔ445 ni53 to33 kˈun445 kˈun445-31,ʔi33 sen33 tɕiɔ445 ni53 to33 kˈun445 kˈun445-31,ʔi sen tɕiɔ ni to kˈun kˈun
HZ,Hangzhou,39,抽烟或者喝茶都不许。,吃烟或者吃茶都不可以,,tɕˈioʔ ʔiẼ ɦuoʔ tsE tɕˈioʔ dzɑ tu pəʔ kˈo ɦi,tɕˈioʔ5 ʔiẼ33 ɦuoʔ2 tsE53 tɕˈioʔ5 dzɑ213 tu33 pəʔ5 kˈo53 ɦi13-31,tɕˈioʔ5 ʔiɤ̃33 ɦuoʔ2 tsɤ53 tɕˈioʔ5 dzɑ213 tu33 pəʔ5 kˈo53 ɦi13-31,tɕˈioʔ ʔiɤ̃ ɦuoʔ tsɤ tɕˈioʔ dzɑ tu pəʔ kˈo ɦi
HZ,Hangzhou,40,烟也好，茶也好，我都不喜欢。,烟也好，茶也好，我都不欢喜的,,ʔiẼ ɦɑ hɔ dzɑ ɦɑ hɔ ŋo tu pəʔ huõ ɕi ti,ʔiẼ33 ɦɑ13 hɔ53 dzɑ213-21 ɦɑ13 hɔ53 ŋo53 tu33 pəʔ5 huõ33 ɕi53-33 ti,ʔiɤ̃33 ɦɑ13 hɔ53 dzɑ213-21 ɦɑ13 hɔ53 ŋo53 tu33 pəʔ5 huõ33 ɕi53-33 ti,ʔiɤ̃ ɦɑ hɔ dzɑ ɦɑ hɔ ŋo tu pəʔ huõ ɕi ti
HZ,Hangzhou,41,不管你去不去，反正我是要去的。,不管你去不去，我还是要去的,,pəʔ kuõ ni tɕˈi pəʔ tɕˈi ŋo ɦɑ zɿ ʔiɔ tɕˈi ti,pəʔ5 kuõ53 ni53 tɕˈi445 pəʔ5 tɕˈi445 ŋo53 ɦɑ213-21 zɿ13 ʔiɔ445 tɕˈi445 ti,pəʔ5 kuõ53 ni53 tɕˈi445 pəʔ5 tɕˈi445 ŋo53 ɦɑ213-21 zɹ̩13 ʔiɔ445 tɕˈi445 ti,pəʔ kuõ ni tɕˈi pəʔ tɕˈi ŋo ɦɑ zɹ̩ ʔiɔ tɕˈi ti
HZ,Hangzhou,42,我非去不可。,我非去不可,,ŋo fi tɕˈi pəʔ kˈo,ŋo53 fi33 tɕˈi445 pəʔ5 kˈo53,ŋo53 fi33 tɕˈi445 pəʔ5 kˈo53,ŋo fi tɕˈi pəʔ kˈo
HZ,Hangzhou,43,你是哪一年来的?,你是哪一年来的啊,,ni zɿ nɑ ʔiəʔ ȵiẼ lE ti ʔɑ,ni53 zɿ13 nɑ53 ʔiəʔ5 ȵiẼ213-21 lE213 ti ʔɑ,ni53 zɹ̩13 nɑ53 ʔiəʔ5 ɲiɤ̃213-21 lɤ213 ti ʔɑ,ni zɹ̩ nɑ ʔiəʔ ɲiɤ̃ lɤ ti ʔɑ
HZ,Hangzhou,44,我是前年到的北京。,我是前年子到北京的,,ŋo zɿ dʑiẼ ȵiẼ tsɿ tɔ poʔ tɕin ti,ŋo53 zɿ13 dʑiẼ213-21 ȵiẼ213-13 tsɿ53 tɔ445 poʔ5 tɕin33-31 ti,ŋo53 zɹ̩13 dʑiɤ̃213-21 ɲiɤ̃213-13 tsɹ̩53 tɔ445 poʔ5 tɕin33-31 ti,ŋo zɹ̩ dʑiɤ̃ ɲiɤ̃ tsɹ̩ tɔ poʔ tɕin ti
HZ,Hangzhou,45,今天开会谁的主席?,根朝开会哪个做主席,,ken tsɔ kˈE ɦui nɑ koʔ tso tsɥ tʑiəʔ,ken33 tsɔ33 kˈE33 ɦui13 nɑ53 koʔ5 tso445 tsɥ53 tʑiəʔ2,ken33 tsɔ33 kˈɤ33 ɦui13 nɑ53 koʔ5 tso445 tsɥ53 tʑiəʔ2,ken tsɔ kˈɤ ɦui nɑ koʔ tso tsɥ tʑiəʔ
HZ,Hangzhou,46,你得请我的客。,你要请我的客,,ni ʔiɔ tɕˈin ŋo tiəʔ kˈɑʔ,ni53 ʔiɔ445 tɕˈin53 ŋo53 tiəʔ kˈɑʔ5,ni53 ʔiɔ445 tɕˈin53 ŋo53 tiəʔ kˈɑʔ5,ni ʔiɔ tɕˈin ŋo tiəʔ kˈɑʔ
HZ,Hangzhou,47,一边走，一边讲。,一面走，一面说,,ʔiəʔ miẼ tsei ʔiəʔ miẼ sɥəʔ,ʔiəʔ5 miẼ13 tsei53 ʔiəʔ5 miẼ13 sɥəʔ5,ʔiəʔ5 miɤ̃13 tsei53 ʔiəʔ5 miɤ̃13 sɥəʔ5,ʔiəʔ miɤ̃ tsei ʔiəʔ miɤ̃ sɥəʔ
HZ,Hangzhou,48,越走越远，越说越多。,越走越远，越说越多,,ɦyəʔ tsei ɦyəʔ ʔyõ ɦyəʔ sɥəʔ ɦyəʔ to,ɦyəʔ2 tsei53 ɦyəʔ2 ʔyõ53 ɦyəʔ2 sɥəʔ5 ɦyəʔ2 to33,ɦyəʔ2 tsei53 ɦyəʔ2 ʔyõ53 ɦyəʔ2 sɥəʔ5 ɦyəʔ2 to33,ɦyəʔ tsei ɦyəʔ ʔyõ ɦyəʔ sɥəʔ ɦyəʔ to
HZ,Hangzhou,49,把那个东西拿给我。,拨那个东西驮拨我,,pəʔ nɑ koʔ toŋ ɕi do pəʔ ŋo,pəʔ5 nɑ13 koʔ5 toŋ33 ɕi33 do213-21 pəʔ5 ŋo53,pəʔ5 nɑ13 koʔ5 toŋ33 ɕi33 do213-21 pəʔ5 ŋo53,pəʔ nɑ koʔ toŋ ɕi do pəʔ ŋo
HZ,Hangzhou,50,有些地方把太阳叫日头。,有的地方拨太阳叫日头,,ʔiø tiəʔ di fɑŋ pəʔ tˈE ɦiɑŋ tɕiɔ zəʔ dei,ʔiø53 tiəʔ5 di13 fɑŋ33 pəʔ5 tˈE445 ɦiɑŋ213-31 tɕiɔ445 zəʔ2 dei213-13,ʔiø53 tiəʔ5 di13 fɑŋ33 pəʔ5 tˈɤ445 ɦiɑŋ213-31 tɕiɔ445 zəʔ2 dei213-13,ʔiø tiəʔ di fɑŋ pəʔ tˈɤ ɦiɑŋ tɕiɔ zəʔ dei
HZ,Hangzhou,51,您贵姓?我姓王。,你贵姓?我姓王,,ni kui ɕin ŋo ɕin ɦuɑŋ,ni53 kui445 ɕin445 ŋo53 ɕin445 ɦuɑŋ213,ni53 kui445 ɕin445 ŋo53 ɕin445 ɦuɑŋ213,ni kui ɕin ŋo ɕin ɦuɑŋ
HZ,Hangzhou,52,你姓王我也姓王，咱们两个人都姓王。,你姓王，我也姓王，我们大家都姓王,,ni ɕin ɦuɑŋ ŋo ɦɑ ɕin ɦuɑŋ ŋo men dɑ tɕiɑ tu ɕin ɦuɑŋ,ni53 ɕin445 ɦuɑŋ213 ŋo53 ɦɑ13 ɕin445 ɦuɑŋ213 ŋo53 men213-31 dɑ13 tɕiɑ33-53 tu33 ɕin445 ɦuɑŋ213,ni53 ɕin445 ɦuɑŋ213 ŋo53 ɦɑ13 ɕin445 ɦuɑŋ213 ŋo53 men213-31 dɑ13 tɕiɑ33-53 tu33 ɕin445 ɦuɑŋ213,ni ɕin ɦuɑŋ ŋo ɦɑ ɕin ɦuɑŋ ŋo men dɑ tɕiɑ tu ɕin ɦuɑŋ
HZ,Hangzhou,53,你先去吧，我们等一会儿再去。,你先去，我们等一歇儿再去,,ni ɕiẼ tɕˈi ŋo men ten ʔiəʔ ɕiəʔ əl tsE tɕˈi,ni53 ɕiẼ33 tɕˈi445 ŋo53 men213-31 ten53 ʔiəʔ5 ɕiəʔ5 əl213-31 tsE445 tɕˈi445-31,ni53 ɕiɤ̃33 tɕˈi445 ŋo53 men213-31 ten53 ʔiəʔ5 ɕiəʔ5 əl213-31 tsɤ445 tɕˈi445-31,ni ɕiɤ̃ tɕˈi ŋo men ten ʔiəʔ ɕiəʔ əl tsɤ tɕˈi
HZ,Hangzhou,54,你抽烟不抽?/你抽不抽烟?,你香烟吃不吃,,ni ɕiɑŋ ʔiẼ tɕˈioʔ pəʔ tɕˈioʔ,ni53 ɕiɑŋ33 ʔiẼ33 tɕˈioʔ5 pəʔ5 tɕˈioʔ5,ni53 ɕiɑŋ33 ʔiɤ̃33 tɕˈioʔ5 pəʔ5 tɕˈioʔ5,ni ɕiɑŋ ʔiɤ̃ tɕˈioʔ pəʔ tɕˈioʔ
