dialect_id,dialect_name,word_id,concept,othography,english,ipa_no_tone,ipa_with_tone,ipa_converted_no_tone,ipa_converted_with_tone
NC,Nanchang,112,咱们,我们 ,,ŋo mɨn,ŋo213 mɨn04,ŋo mɨn,ŋo213 mɨn04
NC,Nanchang,113,自己,自拣 ,,tsˈɿ kan,tsˈɿ21 kan213,tsˈɹ̩ kan,tsˈɹ̩21 kan213
NC,Nanchang,114,谁,哪个 ,,lɑ ko,lɑ213 ko04,lɑ ko,lɑ213 ko04
NC,Nanchang,115,什么,什哩 ,,sɨʔ li,sɨʔ5 li02,sɨʔ li,sɨʔ5 li02
NC,Nanchang,116,这里,箇里 ,,ko li,ko213 li04,ko li,ko213 li04
NC,Nanchang,117,那里,许里 ,,he li,he213 li04,he li,he213 li04
NC,Nanchang,118,哪里,哪里 ,,lɑ li,lɑ213 li04,lɑ li,lɑ213 li04
NC,Nanchang,119,这个,箇只 ,,ko tsɑʔ,ko213 tsɑʔ5,ko tsɑʔ,ko213 tsɑʔ5
NC,Nanchang,120,那个,许个 ,,he ko,he213 ko04,he ko,he213 ko04
NC,Nanchang,121,哪一个,哪个,,lɑ ko,lɑ213 ko04,lɑ ko,lɑ213 ko04
NC,Nanchang,122,怎么样,郎样,,lɔŋ iɔŋ,lɔŋ45 iɔŋ21,lɔŋ iɔŋ,lɔŋ45 iɔŋ21
NC,Nanchang,123,一位客人,个,,ko,ko45,ko,ko45
NC,Nanchang,124,一双鞋,双,,sɔŋ,sɔŋ42,sɔŋ,sɔŋ42
NC,Nanchang,125,一床被,床,,tsˈɔŋ,tsˈɔŋ24,tsˈɔŋ,tsˈɔŋ24
NC,Nanchang,126,一辆车,部,,pˈu,pˈu21,pˈu,pˈu21
NC,Nanchang,127,一条牛,只,,tsɑʔ,tsɑʔ5,tsɑʔ,tsɑʔ5
NC,Nanchang,128,一口猪,只,,tsɑʔ,tsɑʔ5,tsɑʔ,tsɑʔ5
NC,Nanchang,129,听一会儿,一下子,,iʔ hɑ tsɿ,iʔ5 hɑ21 tsɿ02,iʔ hɑ tsɹ̩,iʔ5 hɑ21 tsɹ̩02
NC,Nanchang,130,打一下,下,,ha,ha21,ha,ha21
NC,Nanchang,131,上头,上头 ,,sɔŋ tˈɛu,sɔŋ21 tˈɛu02,sɔŋ tˈɛu,sɔŋ21 tˈɛu02
NC,Nanchang,132,下头,下头 ,,ha tˈɛu,ha21 tˈɛu02,ha tˈɛu,ha21 tˈɛu02
NC,Nanchang,133,左边,左边,,tso piɛn,tso213 piɛn04,tso piɛn,tso213 piɛn04
NC,Nanchang,134,右边,右边 ,,iu piɛn,iu21 piɛn02,iu piɛn,iu21 piɛn02
NC,Nanchang,135,当中,当中 ,,tɔŋ tsuŋ,tɔŋ42 tsuŋ42,tɔŋ tsuŋ,tɔŋ42 tsuŋ42
NC,Nanchang,136,里面,里头,,li tˈɛu,li213 tˈɛu04,li tˈɛu,li213 tˈɛu04
NC,Nanchang,137,外面,外头 ,,uai tˈɛu,uai21 tˈɛu02,uai tˈɛu,uai21 tˈɛu02
NC,Nanchang,138,甜,甜 ,,tˈiɛn,tˈiɛn24,tˈiɛn,tˈiɛn24
NC,Nanchang,139,酸,酸,,sɵn,sɵn42,sɵn,sɵn42
NC,Nanchang,140,咸,咸,,han,han24,han,han24
NC,Nanchang,141,淡,淡,,tˈan,tˈan21,tˈan,tˈan21
NC,Nanchang,142,胖,胖,,pˈɔŋ,pˈɔŋ213,pˈɔŋ,pˈɔŋ213
NC,Nanchang,143,瘦,瘦,,sɛu,sɛu45,sɛu,sɛu45
NC,Nanchang,144,冷,冷,,lɑŋ,lɑŋ213,lɑŋ,lɑŋ213
NC,Nanchang,145,热,热,,lɛʔ,lɛʔ5,lɛʔ,lɛʔ5
NC,Nanchang,146,香,香,,ɕiɔŋ,ɕiɔŋ42,ɕiɔŋ,ɕiɔŋ42
NC,Nanchang,147,臭,臭,,tsˈɨu,tsˈɨu213,tsˈɨu,tsˈɨu213
NC,Nanchang,148,粗,粗,,tsˈu,tsˈu42,tsˈu,tsˈu42
NC,Nanchang,149,细,细,,ɕi,ɕi45,ɕi,ɕi45
NC,Nanchang,150,长,长,,tsˈɔŋ,tsˈɔŋ24,tsˈɔŋ,tsˈɔŋ24
NC,Nanchang,151,短,短,,tɵn,tɵn213,tɵn,tɵn213
NC,Nanchang,152,脏,腌臜 ,,ŋɑ tsɑ,ŋɑ42 tsɑ02,ŋɑ tsɑ,ŋɑ42 tsɑ02
NC,Nanchang,153,干净,干净 ,,kɵn tɕˈin,kɵn42 tɕˈin02,kɵn tɕˈin,kɵn42 tɕˈin02
NC,Nanchang,154,便宜,便宜,,pˈiɛn i,pˈiɛn24 i04,pˈiɛn i,pˈiɛn24 i04
NC,Nanchang,155,刚(来),刚,,kɔŋ,kɔŋ42,kɔŋ,kɔŋ42
NC,Nanchang,156,刚(合适),刚刚,,kɔŋ kɔŋ,kɔŋ42 kɔŋ42,kɔŋ kɔŋ,kɔŋ42 kɔŋ42
NC,Nanchang,157,正好,正好,,tsɨn hɑu,tsɨn45 hɑu213,tsɨn hɑu,tsɨn45 hɑu213
NC,Nanchang,158,和,跟 ,,kiɛn,kiɛn42,kiɛn,kiɛn42
NC,Nanchang,159,只,只,,tsɨʔ,tsɨʔ5,tsɨʔ,tsɨʔ5
NC,Nanchang,160,从,从,,tsˈuŋ,tsˈuŋ24,tsˈuŋ,tsˈuŋ24
NC,Nanchang,161,替,帮,,pɔŋ,pɔŋ42,pɔŋ,pɔŋ42
NC,Nanchang,162,拿,搦 ,,lɑʔ,lɑʔ5,lɑʔ,lɑʔ5
NC,Nanchang,163,故意,特事,,tˈɛʔ sɿ,tˈɛʔ2 sɿ02,tˈɛʔ sɹ̩,tˈɛʔ2 sɹ̩02
NC,Nanchang,164,一,一,,iʔ,iʔ5,iʔ,iʔ5
NC,Nanchang,165,二,二,,ɵ,ɵ21,ɵ,ɵ21
NC,Nanchang,166,三,三,,san,san42,san,san42
NC,Nanchang,167,四,四,,sɿ,sɿ45,sɹ̩,sɹ̩45
NC,Nanchang,168,五,五,,ŋ̩,ŋ̩213,ŋ̩,ŋ̩213
NC,Nanchang,169,六,六,,liuʔ,liuʔ2,liuʔ,liuʔ2
NC,Nanchang,170,七,七,,tɕˈiʔ,tɕˈiʔ5,tɕˈiʔ,tɕˈiʔ5
NC,Nanchang,171,八,八,,paʔ,paʔ5,paʔ,paʔ5
NC,Nanchang,172,九,九,,tɕiu,tɕiu213,tɕiu,tɕiu213
NC,Nanchang,173,十,十,,sɨʔ,sɨʔ2,sɨʔ,sɨʔ2
NC,Nanchang,174,十一,十一,,sɨʔ iʔ,sɨʔ2 iʔ5,sɨʔ iʔ,sɨʔ2 iʔ5
NC,Nanchang,175,十二,十二,,sɨʔ ɵ,sɨʔ2 ɵ21,sɨʔ ɵ,sɨʔ2 ɵ21
NC,Nanchang,176,二十,二十,,ɵ sɨʔ,ɵ21 sɨʔ02,ɵ sɨʔ,ɵ21 sɨʔ02
NC,Nanchang,177,二十一,二十一,,ɵ sɨʔ iʔ,ɵ21 sɨʔ02 iʔ5,ɵ sɨʔ iʔ,ɵ21 sɨʔ02 iʔ5
NC,Nanchang,178,一百二十,一百二十,,iʔ pɑʔ ɵ sɨʔ,iʔ5 pɑʔ5 ɵ21 sɨʔ02,iʔ pɑʔ ɵ sɨʔ,iʔ5 pɑʔ5 ɵ21 sɨʔ02
NC,Nanchang,179,第一,第一,,tˈi iʔ,tˈi21 iʔ5,tˈi iʔ,tˈi21 iʔ5
NC,Nanchang,180,第二,第二,,tˈi ɵ,tˈi21 ɵ21,tˈi ɵ,tˈi21 ɵ21
NC,Nanchang,181,两里,两里,,liɔŋ li,liɔŋ213-24 li213,liɔŋ li,liɔŋ213-24 li213
NC,Nanchang,182,二两,二两,,ɵ liɔŋ,ɵ21 liɔŋ213,ɵ liɔŋ,ɵ21 liɔŋ213
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
