dialect_id,dialect_name,word_id,concept,othography,english,ipa_no_tone,ipa_with_tone,ipa_converted_no_tone,ipa_converted_with_tone
XN,Xining,173,十,十,,ʂʅ,ʂʅ24,ʂɻ̩,ʂɻ̩24
XN,Xining,174,十一,十一,,ʂʅ j,ʂʅ24 j44,ʂɻ̩ j,ʂɻ̩24 j44
XN,Xining,175,十二,十二,,ʂʅ ɛ,ʂʅ24-21 ɛ213,ʂɻ̩ ɛ,ʂɻ̩24-21 ɛ213
XN,Xining,176,二十,二十,,ɛ ʂʅ,ɛ213-2 ʂʅ24-53,ɛ ʂɻ̩,ɛ213-2 ʂɻ̩24-53
XN,Xining,177,二十一,二十一,,ɛ ʂʅ i,ɛ213 ʂʅ i44,ɛ ʂɻ̩ i,ɛ213 ʂɻ̩ i44
XN,Xining,178,一百二十,,,,,,
XN,Xining,179,第一,第一,,tsʅ j,tsʅ213 j44,tsɻ̩ j,tsɻ̩213 j44
XN,Xining,180,第二,第二,,tsʅ ɛ,tsʅ213 ɛ213,tsɻ̩ ɛ,tsɻ̩213 ɛ213
XN,Xining,181,两里,两里,,liɔ̃ l̩,liɔ̃53-21 l̩53,liɔ̃ l̩,liɔ̃53-21 l̩53
XN,Xining,182,二两,二两,,ɛ liɔ̃,ɛ213-21 liɔ̃53,ɛ liɔ̃,ɛ213-21 liɔ̃53
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
