dialect_id,dialect_name,sentence_id,meaning,othography,english,ipa_no_tone,ipa_with_tone,ipa_converted_no_tone,ipa_converted_with_tone
TB,Taibei,21,你说得很好，你还会说点什么呢?,汝讲的真好，汝还会晓讲甚物,,li kɔŋ ka tsin ho li e hiau kɔŋ siã bĩʔ,li5344 kɔŋ5344 ka53 tsin4433 ho53 li5344 e3311 hiau53 kɔŋ5344 siã5344 bĩʔ44,likɔŋkatsinholiehiaukɔŋsiãbĩʔ,li5344kɔŋ5344ka53tsin4433ho53li5344e3311hiau53kɔŋ5344siã5344bĩʔ44
TB,Taibei,22,我嘴笨，我说不过他。,无喙无舌，我讲不赢伊,,bo tsˈui bo tsiʔ gua kɔŋ be iã i,bo2433 tsˈui1153 bo2433 tsiʔ44 gua5344 kɔŋ5344 be3311 iã24 i44,botsʰuibotsiʔguakɔŋbeiãi,bo2433tsʰui1153bo2433tsiʔ44gua5344kɔŋ5344be3311iã24i44
TB,Taibei,23,说了一遍，又说一遍。,讲了一次，再讲一次,,kɔŋ liau tsit pai koʔ kɔŋ tsit pai,kɔŋ5344 liau53 tsit4432 pai53 koʔ kɔŋ5344 tsit4432 pai53,kɔŋliautsitpaikoʔkɔŋtsitpai,kɔŋ5344liau53tsit4432pai53koʔkɔŋ5344tsit4432pai53
TB,Taibei,24,请你再说一遍。,请汝再讲一次,,tsˈiã li koʔ kɔŋ tsit pai,tsˈiã5344 li5344 koʔ32 kɔŋ53 tsit4432 pai53,tsʰiãlikoʔkɔŋtsitpai,tsʰiã5344li5344koʔ32kɔŋ53tsit4432pai53
TB,Taibei,25,不早了，快去吧。,无早了，紧去喔,,bo tsa lo kin kˈi o,bo2433 tsa53 lo11 kin5344 kˈi11 o11,botsalokinkʰio,bo2433tsa53lo11kin5344kʰi11o11
TB,Taibei,26,现在还早着呢，等一会儿再去吧。,现在还早呢，小等一下才再去啦,,tsit bã ia koʔ tsa e sio tan tsit le tsiaʔ koʔ kˈi la,tsit3244 bã53 ia5344 koʔ32 tsa53 e11 sio5344 tan53 tsit4432 le11 tsiaʔ32 koʔ32 kˈi11 la11,tsitbãiakoʔtsaesiotantsitletsiaʔkoʔkʰila,tsit3244bã53ia5344koʔ32tsa53e11sio5344tan53tsit4432le11tsiaʔ32koʔ32kʰi11la11
TB,Taibei,27,吃了饭再去好吗?,食饱才去，好吗,,tsiaʔ pa tsiaʔ kˈi ho bo,tsiaʔ4432 pa53 tsiaʔ32 kˈi11 ho5344 bo11,tsiaʔpatsiaʔkʰihobo,tsiaʔ4432pa53tsiaʔ32kʰi11ho5344bo11
TB,Taibei,28,慢慢儿吃啊，不要着急。,慢慢仔食，免著急,,un un a tsiaʔ bian tioʔ kip,un11 un11 a44 tsiaʔ44 bian5344 tioʔ4432 kip21,ununatsiaʔbiantioʔkip,un11un11a44tsiaʔ44bian5344tioʔ4432kip21
TB,Taibei,29,坐着吃比站着吃好些。,坐著食，比荷著食较好势,,tse te tsiaʔ pˈin kˈia te tsiaʔ kˈa ho se,tse3311 te44 tsiaʔ44 pˈin3311 kˈia3311 te44 tsiaʔ44 kˈa5344 ho5355 se11,tsetetsiaʔpʰinkʰiatetsiaʔkʰahose,tse3311te44tsiaʔ44pʰin3311kʰia3311te44tsiaʔ44kʰa5344ho5355se11
TB,Taibei,30,他吃了饭了，你吃了饭没有呢?,伊食饱啰，汝食饭未,,i tsiaʔ pa lo li tsiaʔ pŋ̩ be,i4433 tsiaʔ4432 pa53 lo11 li5344 tsiaʔ4432 pŋ̩33 be3311,itsiaʔpalolitsiaʔpŋ̩be,i4433tsiaʔ4432pa53lo11li5344tsiaʔ4432pŋ̩33be3311
TB,Taibei,31,他去过上海，我没有去过。,伊去过上海，我无去过,,i kˈi kue sioŋ hai gua bo kˈi kue,i4433 kˈi11 kue1153 sioŋ3311 hai53 gua5355 bo24 kˈi11 kue11,ikʰikuesioŋhaiguabokʰikue,i4433kʰi11kue1153sioŋ3311hai53gua5355bo24kʰi11kue11
TB,Taibei,32,来闻闻这朵花香不香。,来鼻看这蕊花有芳无,,lai pˈi kˈuã tsit lui hue u pˈaŋ bo,lai2411 pˈi3311 kˈuã1153 tsit3244 lui5344 hue44 u3311 pˈaŋ44 bo11,laipʰikʰuãtsitluihueupʰaŋbo,lai2411pʰi3311kʰuã1153tsit3244lui5344hue44u3311pʰaŋ44bo11
TB,Taibei,33,给我一本书。,与我一本书,,ho gua tsit pun tsu,ho3311 gua5344 tsit3244 pun5344 tsu44,hoguatsitpuntsu,ho3311gua5344tsit3244pun5344tsu44
TB,Taibei,34,我真的没有那本书呀。,我确实无那本书,,gua kˈak sit bo hit pun tsu,gua5344 kˈak3244 sit4432 bo2433 hit3244 pun5344 tsu44,guakʰaksitbohitpuntsu,gua5344kʰak3244sit4432bo2433hit3244pun5344tsu44
TB,Taibei,35,你告诉他。,汝跟伊讲,,li ka i kɔŋ,li5344 ka3311 i4433 kɔŋ53,likaikɔŋ,li5344ka3311i4433kɔŋ53
TB,Taibei,36,好好地走，不要跑。,好好的行，不通走,,ho ho a kiã m̩ tˈaŋ tsau,ho5344 ho5344 a5344 kiã24 m̩3311 tˈaŋ4433 tsau53,hohoakiãm̩tʰaŋtsau,ho5344ho5344a5344kiã24m̩3311tʰaŋ4433tsau53
TB,Taibei,37,小心跌下去爬不上来。,细意跋落去著爬不起来,,se li puaʔ loʔ kˈi tioʔ pe bue kˈi lai,se1153 li33 puaʔ4432 loʔ4432 kˈi11 tioʔ4432 pe1153 bue3311 kˈi5344 lai2411,selipuaʔloʔkʰitioʔpebuekʰilai,se1153li33puaʔ4432loʔ4432kʰi11tioʔ4432pe1153bue3311kʰi5344lai2411
TB,Taibei,38,医生叫你多睡睡。,医生叫汝多㬷一下,,i siŋ kio li ke kˈun tsit le,i4433 siŋ44 kio1153 li53 ke44 kˈun11 tsit4432 le11,isiŋkiolikekʰuntsitle,i4433siŋ44kio1153li53ke44kʰun11tsit4432le11
TB,Taibei,39,抽烟或者喝茶都不许。,食薰或是饮茶拢不用,,tsiaʔ hun a si lim te loŋ be iŋ,tsiaʔ4432 hun44 a5344 si3311 lim4433 te24 loŋ5344 be3311 iŋ33,tsiaʔhunasilimteloŋbeiŋ,tsiaʔ4432hun44a5344si3311lim4433te24loŋ5344be3311iŋ33
TB,Taibei,40,烟也好，茶也好，我都不喜欢。,薰也好，茶也好，我拢无爱,,hun a ho te a ho gua loŋ bo ai,hun44 a3311 ho53 te24 a3311 ho53 gua5344 loŋ5344 bo2411 ai11,hunahoteahogualoŋboai,hun44a3311ho53te24a3311ho53gua5344loŋ5344bo2411ai11
TB,Taibei,41,不管你去不去，反正我是要去的。,不管汝要去或无爱去，反正我是要去,,m̩ kuan li beʔ kˈi a bo ai kˈi hue tit gua si beʔ kˈi,m̩3311 kuan5344 li5344 beʔ3244 kˈi11 a3311 bo2411 ai1153 kˈi11 hue2433 tit44 gua5344 si3311 beʔ3244 kˈi11,m̩kuanlibeʔkʰiaboaikʰihuetitguasibeʔkʰi,m̩3311kuan5344li5344beʔ3244kʰi11a3311bo2411ai1153kʰi11hue2433tit44gua5344si3311beʔ3244kʰi11
TB,Taibei,42,我非去不可。,我一定要去,,gua it tiŋ beʔ kˈi,gua5344 it3244 tiŋ3311 beʔ3244 kˈi11,guaittiŋbeʔkʰi,gua5344it3244tiŋ3311beʔ3244kʰi11
TB,Taibei,43,你是哪一年来的?,汝是哪一年来的,,li si to tsit lĩ lai e,li5344 si3311 to5344 tsit4432 lĩ24 lai2411 e44,lisitotsitlĩlaie,li5344si3311to5344tsit4432lĩ24lai2411e44
TB,Taibei,44,我是前年到的北京。,我是前年来的北京的,,gua si tsiŋ lĩ kau pak kiã e,gua5355 si3311 tsiŋ2411 lĩ24 kau1153 pak3244 kiã44 e44,guasitsiŋlĩkaupakkiãe,gua5355si3311tsiŋ2411lĩ24kau1153pak3244kiã44e44
TB,Taibei,45,今天开会谁的主席?,今仔日开会，甚侬作主席,,kiã lit kˈui hue siã laŋ tso tsu sik,kiã44 lit44 kˈui4433 hue3311 siã5344 laŋ24 tso1153 tsu5344 sik44,kiãlitkʰuihuesiãlaŋtsotsusik,kiã44lit44kʰui4433hue3311siã5344laŋ24tso1153tsu5344sik44
TB,Taibei,46,你得请我的客。,汝得爱请我,,li to ai tsˈiã gua,li5344 to3311 ai1153 tsˈiã5344 gua53,litoaitsʰiãgua,li5344to3311ai1153tsʰiã5344gua53
TB,Taibei,47,一边走，一边讲。,边行边讲,,lã kiã lã kɔŋ,lã44 kiã24 lã44 kɔŋ53,lãkiãlãkɔŋ,lã44kiã24lã44kɔŋ53
TB,Taibei,48,越走越远，越说越多。,愈行愈远，愈讲愈多,,lu kiã lu hŋ lu kɔŋ lu tse,lu5344 kiã24 lu5344 hŋ33 lu5344 kɔŋ53 lu5344 tse33,lukiãluhŋlukɔŋlutse,lu5344kiã24lu5344hŋ33lu5344kɔŋ53lu5344tse33
TB,Taibei,49,把那个东西拿给我。,把那个物件拿与我,,ka hit le bĩʔ kiã tˈeʔ ho gua,ka3311 hit3244 le2411 bĩʔ4432 kiã33 tˈeʔ4432 ho3311 gua53,kahitlebĩʔkiãtʰeʔhogua,ka3311hit3244le2411bĩʔ4432kiã33tʰeʔ4432ho3311gua53
TB,Taibei,50,有些地方把太阳叫日头。,有的所在把太阳叫作日头,,u e so tsai ka tˈai iɔŋ kio tsue lit tˈau,u3311 e11 so5344 tsai33 ka3311 tˈai1153 iɔŋ24 kio1153 tsue1153 lit4432 tˈau24,uesotsaikatʰaiiɔŋkiotsuelittʰau,u3311e11so5344tsai33ka3311tʰai1153iɔŋ24kio1153tsue1153lit4432tʰau24
TB,Taibei,51,您贵姓?我姓王。,汝贵姓?我姓王,,li kui sẽ gua sĩ oŋ,li5344 kui1153 sẽ11 gua5344 sĩ1153 oŋ24,likuisẽguasĩoŋ,li5344kui1153sẽ11gua5344sĩ1153oŋ24
TB,Taibei,52,你姓王我也姓王，咱们两个人都姓王。,汝姓王，我也姓王，咱两个侬拢姓王,,li sĩ oŋ gua bã sĩ oŋ lan lŋ e laŋ loŋ sĩ oŋ,li5344 sĩ1153 oŋ24 gua5344 bã3311 sĩ1153 oŋ24 lan5344 lŋ3311 e2433 laŋ24 loŋ5344 sĩ1153 oŋ24,lisĩoŋguabãsĩoŋlanlŋelaŋloŋsĩoŋ,li5344sĩ1153oŋ24gua5344bã3311sĩ1153oŋ24lan5344lŋ3311e2433laŋ24loŋ5344sĩ1153oŋ24
TB,Taibei,53,你先去吧，我们等一会儿再去。,汝先去吧，我们小等才去,,li siŋ kˈi a gun sio tan le tsiaʔ kˈi,li5344 siŋ4433 kˈi11 a11 gun5344 sio5344 tan53 le11 tsiaʔ3244 kˈi11,lisiŋkʰiagunsiotanletsiaʔkʰi,li5344siŋ4433kʰi11a11gun5344sio5344tan53le11tsiaʔ3244kʰi11
TB,Taibei,54,你抽烟不抽?,汝有食薰无,,li u tsiaʔ hun bo,li5344 u3311 tsiaʔ4432 hun44 bo11,liutsiaʔhunbo,li5344u3311tsiaʔ4432hun44bo11
TB,Taibei,55,你认得那个人不认得?,汝有熟识那个侬无,,lu u siʔ sai hit le laŋ bo,lu5344 u3311 siʔ4432 sai33 hit3244 le2433 laŋ24 bo11,luusiʔsaihitlelaŋbo,lu5344u3311siʔ4432sai33hit3244le2433laŋ24bo11
,Taibei,,,,,,,,
TB,Taibei,,,,,,,,
TB,Taibei,,,,,,,,
TB,Taibei,,,,,,,,
TB,Taibei,,,,,,,,
