dialect_id,dialect_name,sentence_id,meaning,othography,english,ipa_no_tone,ipa_with_tone,ipa_converted_no_tone,ipa_converted_with_tone
XT,Xiangtan,12,这些房子不如那些房子好。,咯些房子不比那些房子好,,ko xie ɦɔn tsɿ pu pi nɒ sie ɦɔn tsɿ haɯ,ko24 xie33 ɦɔn12 tsɿ33 pu24 pi42 nɒ24 sie33 ɦɔn12 tsɿ33 haɯ42,ko xie ɦɔn tsɹ̩ pu pi nɒ sie ɦɔn tsɹ̩ haɯ,ko24 xie33 ɦɔn12 tsɹ̩33 pu24 pi42 nɒ24 sie33 ɦɔn12 tsɹ̩33 haɯ42
XT,Xiangtan,13,这句话用XX话怎么说?,,,,,,
XT,Xiangtan,14,他今年多大岁数了?,他今年好多岁哒,,tˈɒ tɕin ȵiẽ haɯ to səi tɒ,tˈɒ33 tɕin33 ȵiẽ12 haɯ42 to33 səi55 tɒ42,tˈɒ tɕin ɲiẽ haɯ to səi tɒ,tˈɒ33 tɕin33 ɲiẽ12 haɯ42 to33 səi55 tɒ42
XT,Xiangtan,15,大概三十来岁吧。,约摸三十出点头㗑,,io mo san ʂɿ tɕˈy tiẽ dəɯ pai,io24 mo33 san33 ʂɿ55 tɕˈy24 tiẽ42 dəɯ12 pai42,io mo san ʂɹ̩ tɕˈy tiẽ dəɯ pai,io24 mo33 san33 ʂɹ̩55 tɕˈy24 tiẽ42 dəɯ12 pai42
XT,Xiangtan,16,这个东西有多重呢?,咯隻东西有好重咧,,ko tʂɒ tən si iəɯ haɯ dʐən nie,ko24 tʂɒ24 tən33 si33 iəɯ42 haɯ42 dʐən21 nie55,ko tʂɒ tən si iəɯ haɯ dʐən nie,ko24 tʂɒ24 tən33 si33 iəɯ42 haɯ42 dʐən21 nie55
XT,Xiangtan,17,有五十斤重呢。,有五十斤重,,iəɯ ɯ ʂʅ tɕin dʐən,iəɯ42 ɯ42 ʂʅ55 tɕin33 dʐən21,iəɯ ɯ ʂɻ̩ tɕin dʐən,iəɯ42 ɯ42 ʂɻ̩55 tɕin33 dʐən21
XT,Xiangtan,18,拿得动吗?,拿得起不,,nɒ tæ tɕˈi pu,nɒ33 tæ24 tɕˈi42 pu24,nɒ tæ tɕˈi pu,nɒ33 tæ24 tɕˈi42 pu24
XT,Xiangtan,19,我拿得动，他拿不动。,我拿得起，他拿不起,,ŋo nɒ tæ tɕˈi tˈɒ nɒ pu tɕˈi,ŋo42 nɒ33 tæ24 tɕˈi42 tˈɒ33 nɒ33 pu24 tɕˈi42,ŋo nɒ tæ tɕˈi tˈɒ nɒ pu tɕˈi,ŋo42 nɒ33 tæ24 tɕˈi42 tˈɒ33 nɒ33 pu24 tɕˈi42
XT,Xiangtan,20,真不轻，重得连我也拿不动。,真正不轻，重得到我都拿不起,,tsən tʂən pu tɕˈin dʐən tæ taɯ ŋo təɯ nɒ pu tɕˈi,tsən33 tʂən55 pu24 tɕˈin33 dʐən21 tæ24 taɯ55 ŋo42 təɯ33 nɒ33 pu24 tɕˈi42,tsən tʂən pu tɕˈin dʐən tæ taɯ ŋo təɯ nɒ pu tɕˈi,tsən33 tʂən55 pu24 tɕˈin33 dʐən21 tæ24 taɯ55 ŋo42 təɯ33 nɒ33 pu24 tɕˈi42
XT,Xiangtan,21,你说得很好，你还会说点什么呢?,你讲得蛮好，你还晓得讲点什么呢,,ȵi kɔn tæ man haɯ ȵi ɦai ɕiaɯ tæ kɔn tiẽ ʂən mo nie,ȵi42 kɔn42 tæ24 man12 haɯ42 ȵi42 ɦai12 ɕiaɯ42 tæ24 kɔn42 tiẽ55 ʂən55 mo42 nie55,ɲi kɔn tæ man haɯ ɲi ɦai ɕiaɯ tæ kɔn tiẽ ʂən mo nie,ɲi42 kɔn42 tæ24 man12 haɯ42 ɲi42 ɦai12 ɕiaɯ42 tæ24 kɔn42 tiẽ55 ʂən55 mo42 nie55
XT,Xiangtan,22,我嘴笨，我说不过他。,我嘴巴木，我讲他不过,,ŋo tsəi pɒ mo ŋ kɔn tˈɒ pu ku,ŋo42 tsəi42 pɒ33 mo24 ŋ042 kɔn42 tˈɒ33 pu24 ku55,ŋo tsəi pɒ mo ŋ kɔn tˈɒ pu ku,ŋo42 tsəi42 pɒ33 mo24 ŋ042 kɔn42 tˈɒ33 pu24 ku55
XT,Xiangtan,23,说了一遍，又说一遍。,讲哒一道，又讲一道,,kɔn tɒ i taɯ iəɯ kɔn i taɯ,kɔn42 tɒ42 i24 taɯ55 iəɯ21 kɔn42 i24 taɯ55,kɔn tɒ i taɯ iəɯ kɔn i taɯ,kɔn42 tɒ42 i24 taɯ55 iəɯ21 kɔn42 i24 taɯ55
XT,Xiangtan,24,请你再说一遍。,请你再讲一道,,tsˈian ȵi tsai kɔn i taɯ,tsˈian42 ȵi42 tsai55 kɔn42 i24 taɯ55,tsˈian ɲi tsai kɔn i taɯ,tsˈian42 ɲi42 tsai55 kɔn42 i24 taɯ55
XT,Xiangtan,25,不早了，快去吧。,晏咖哒，快点去啰,,ŋan kɒ tɒ kˈuai tiẽ tɕˈie no,ŋan55 kɒ55 tɒ42 kˈuai55 tiẽ42 tɕˈie55 no21,ŋan kɒ tɒ kˈuai tiẽ tɕˈie no,ŋan55 kɒ55 tɒ42 kˈuai55 tiẽ42 tɕˈie55 no21
XT,Xiangtan,26,现在还早着呢，等一会儿再去吧。,咯时也还早哒，过一刻唧再去,,ko ʂʅ sʅ ɦai tsaɯ tɒ ku i kˈæ dʑi tsai tɕˈie,ko24 ʂʅ12 sʅ55 ɦai12 tsaɯ42 tɒ42 ku55 i24 kˈæ24 dʑi21 tsai55 tɕˈie55,ko ʂɻ̩ sɻ̩ ɦai tsaɯ tɒ ku i kˈæ dʑi tsai tɕˈie,ko24 ʂɻ̩12 sɻ̩55 ɦai12 tsaɯ42 tɒ42 ku55 i24 kˈæ24 dʑi21 tsai55 tɕˈie55
XT,Xiangtan,27,吃了饭再去好吗?,吃哒饭再去好不,,tɕˈiɒ tɒ ɸan tsai tɕˈie haɯ pu,tɕˈiɒ24 tɒ42 ɸan21 tsai55 tɕˈie55 haɯ42 pu24,tɕˈiɒ tɒ ɸan tsai tɕˈie haɯ pu,tɕˈiɒ24 tɒ42 ɸan21 tsai55 tɕˈie55 haɯ42 pu24
XT,Xiangtan,28,慢慢儿吃啊，不要着急。,慢点吃，莫着急,,man tiẽ tɕˈiɒ mo tʂˈo tɕi,man21 tiẽ55 tɕˈiɒ24 mo24 tʂˈo24 tɕi24,man tiẽ tɕˈiɒ mo tʂˈo tɕi,man21 tiẽ55 tɕˈiɒ24 mo24 tʂˈo24 tɕi24
XT,Xiangtan,29,坐着吃比站着吃好些。,坐哒吃比站哒吃好些,,dzo tɒ tɕˈiɒ pi tsan tɒ tɕˈiɒ haɯ sie,dzo21 tɒ42 tɕˈiɒ24 pi42 tsan55 tɒ42 tɕˈiɒ24 haɯ42 sie33,dzo tɒ tɕˈiɒ pi tsan tɒ tɕˈiɒ haɯ sie,dzo21 tɒ42 tɕˈiɒ24 pi42 tsan55 tɒ42 tɕˈiɒ24 haɯ42 sie33
XT,Xiangtan,30,他吃了饭了，你吃了饭没有呢?,他吃介饭哒，你吃介饭冒,,tˈɒ tɕˈiɒ kɒ ɸan tɒ ȵi tɕˈiɒ kɒ ɸan maɯ,tˈɒ33 tɕˈiɒ24 kɒ55 ɸan21 tɒ42 ȵi42 tɕˈiɒ24 kɒ55 ɸan21 maɯ21,tˈɒ tɕˈiɒ kɒ ɸan tɒ ɲi tɕˈiɒ kɒ ɸan maɯ,tˈɒ33 tɕˈiɒ24 kɒ55 ɸan21 tɒ42 ɲi42 tɕˈiɒ24 kɒ55 ɸan21 maɯ21
XT,Xiangtan,31,他去过上海，我没有去过。,他到过上海，我冒到过,,tˈɒ taɯ ku ʂɔn hai ŋo maɯ taɯ ku,tˈɒ33 taɯ55 ku55 ʂɔn21 hai42 ŋo42 maɯ21 taɯ55 ku55,tˈɒ taɯ ku ʂɔn hai ŋo maɯ taɯ ku,tˈɒ33 taɯ55 ku55 ʂɔn21 hai42 ŋo42 maɯ21 taɯ55 ku55
XT,Xiangtan,32,来闻闻这朵花香不香。,来闻一下咯朵花香不,,nai uən i ɦɒ ko to huɒ sian pu,nai12 uən12 i24 ɦɒ21 ko24 to42 huɒ33 sian33 pu55,nai uən i ɦɒ ko to huɒ sian pu,nai12 uən12 i24 ɦɒ21 ko24 to42 huɒ33 sian33 pu55
XT,Xiangtan,33,给我一本书。,把本书把我,,pɒ pən ɕy pɒ ŋo,pɒ42 pən42 ɕy33 pɒ42 ŋo42,pɒ pən ɕy pɒ ŋo,pɒ42 pən42 ɕy33 pɒ42 ŋo42
XT,Xiangtan,34,我真的没有那本书呀。,我真的冒得那本书咧,,ŋo tʂən ti maɯ tæ nɒ pən ɕy nie,ŋo42 tʂən33 ti33 maɯ21 tæ24 nɒ24 pən42 ɕy33 nie33,ŋo tʂən ti maɯ tæ nɒ pən ɕy nie,ŋo42 tʂən33 ti33 maɯ21 tæ24 nɒ24 pən42 ɕy33 nie33
XT,Xiangtan,35,你告诉他。,你告诉他,,ȵi kaɯ sɿ tˈɒ,ȵi42 kaɯ55 sɿ55 tˈɒ33,ɲi kaɯ sɹ̩ tˈɒ,ɲi42 kaɯ55 sɹ̩55 tˈɒ33
XT,Xiangtan,36,好好地走，不要跑。,好点走，莫蹦,,haɯ tiẽ tsəɯ mo bən,haɯ42 tiẽ55 tsəɯ42 mo24 bən12,haɯ tiẽ tsəɯ mo bən,haɯ42 tiẽ55 tsəɯ42 mo24 bən12
XT,Xiangtan,37,小心跌下去爬不上来。,留神绊下去爬不起来,,niəɯ ʂən pan ɦɒ tɕˈie bɒ pu tɕˈi nai,niəɯ12 ʂən12 pan55 ɦɒ21 tɕˈie55 bɒ12 pu24 tɕˈi42 nai12,niəɯ ʂən pan ɦɒ tɕˈie bɒ pu tɕˈi nai,niəɯ12 ʂən12 pan55 ɦɒ21 tɕˈie55 bɒ12 pu24 tɕˈi42 nai12
XT,Xiangtan,38,医生叫你多睡睡。,医生要你多睏一下,,i siẽ iaɯ ȵi to kˈuan i ɦɒ,i33 siẽ33 iaɯ55 ȵi42 to33 kˈuan55 i24 ɦɒ21,i siẽ iaɯ ɲi to kˈuan i ɦɒ,i33 siẽ33 iaɯ55 ɲi42 to33 kˈuan55 i24 ɦɒ21
XT,Xiangtan,39,抽烟或者喝茶都不许。,吃烟或是吃茶都不准,,tɕˈiɒ iẽ ho ʂʅ tɕˈiɒ dzɒ təɯ pu tɕyn,tɕˈiɒ24 iẽ33 ho55 ʂʅ21 tɕˈiɒ24 dzɒ12 təɯ33 pu24 tɕyn42,tɕˈiɒ iẽ ho ʂɻ̩ tɕˈiɒ dzɒ təɯ pu tɕyn,tɕˈiɒ24 iẽ33 ho55 ʂɻ̩21 tɕˈiɒ24 dzɒ12 təɯ33 pu24 tɕyn42
XT,Xiangtan,40,烟也好，茶也好，我都不喜欢。,烟也好，茶也好，我都不喜欢,,iẽ iɒ haɯ dzo iɒ haɯ ŋo dəɯ pu ɕi hɔn,iẽ33 iɒ42 haɯ42 dzo12 iɒ42 haɯ42 ŋo42 dəɯ33 pu24 ɕi42 hɔn33,iẽ iɒ haɯ dzo iɒ haɯ ŋo dəɯ pu ɕi hɔn,iẽ33 iɒ42 haɯ42 dzo12 iɒ42 haɯ42 ŋo42 dəɯ33 pu24 ɕi42 hɔn33
XT,Xiangtan,41,不管你去不去，反正我是要去的。,不管你去不去，横直我是要去的,,pu kɔn ȵi tɕˈie pu tɕˈie ɸən tʂˈʅ ŋo ʂʅ iaɯ tɕˈie ti,pu24 kɔn42 ȵi42 tɕˈie55 pu24 tɕˈie55 ɸən12 tʂˈʅ55 ŋo42 ʂʅ21 iaɯ55 tɕˈie55 ti33,pu kɔn ɲi tɕˈie pu tɕˈie ɸən tʂˈɻ̩ ŋo ʂɻ̩ iaɯ tɕˈie ti,pu24 kɔn42 ɲi42 tɕˈie55 pu24 tɕˈie55 ɸən12 tʂˈɻ̩55 ŋo42 ʂɻ̩21 iaɯ55 tɕˈie55 ti33
XT,Xiangtan,42,我非去不可。,我硬会要去,,ŋo ŋən ɸəi iaɯ tɕˈie,ŋo42 ŋən21 ɸəi21 iaɯ55 tɕˈie55,ŋo ŋən ɸəi iaɯ tɕˈie,ŋo42 ŋən21 ɸəi21 iaɯ55 tɕˈie55
XT,Xiangtan,43,你是哪一年来的?,你是哪一年来的,,ȵi ʂʅ nɒ i ȵiẽ nai ti,ȵi42 ʂʅ21 nɒ42 i24 ȵiẽ nai33 ti33,ɲi ʂɻ̩ nɒ i ɲiẽ nai ti,ɲi42 ʂɻ̩21 nɒ42 i24 ɲiẽ nai33 ti33
XT,Xiangtan,44,我是前年到的北京。,我是前介年到北京的,,ŋo ʂʅ dziẽ kɒ ȵiẽ taɯ pæ tɕin ti,ŋo42 ʂʅ21 dziẽ12 kɒ55 ȵiẽ12 taɯ55 pæ24 tɕin33 ti33,ŋo ʂɻ̩ dziẽ kɒ ɲiẽ taɯ pæ tɕin ti,ŋo42 ʂɻ̩21 dziẽ12 kɒ55 ɲiẽ12 taɯ55 pæ24 tɕin33 ti33
XT,Xiangtan,45,今天开会谁的主席?,今日子开会哪个做主席,,tɕin i tsɿ kˈai ɸəi nɒ ko tsəɯ tɕy si,tɕin33 i24 tsɿ33 kˈai33 ɸəi21 nɒ42 ko55 tsəɯ55 tɕy42 si24,tɕin i tsɹ̩ kˈai ɸəi nɒ ko tsəɯ tɕy si,tɕin33 i24 tsɹ̩33 kˈai33 ɸəi21 nɒ42 ko55 tsəɯ55 tɕy42 si24
XT,Xiangtan,46,你得请我的客。,你要请我做客㗑,,ȵi iaɯ tsˈin ŋo tsəɯ kˈæ pai,ȵi42 iaɯ55 tsˈin42 ŋo42 tsəɯ55 kˈæ24 pai55,ɲi iaɯ tsˈin ŋo tsəɯ kˈæ pai,ɲi42 iaɯ55 tsˈin42 ŋo42 tsəɯ55 kˈæ24 pai55
XT,Xiangtan,47,一边走，一边讲。,边走边讲,,piẽ tsəɯ piẽ kɔn,piẽ33 tsəɯ42 piẽ33 kɔn42,piẽ tsəɯ piẽ kɔn,piẽ33 tsəɯ42 piẽ33 kɔn42
XT,Xiangtan,48,越走越远，越说越多。,走越远，越讲越多,,yæ tsəɯ yæ yẽ yæ kɔn yæ to,yæ24 tsəɯ42 yæ24 yẽ42 yæ24 kɔn42 yæ24 to33,yæ tsəɯ yæ yẽ yæ kɔn yæ to,yæ24 tsəɯ42 yæ24 yẽ42 yæ24 kɔn42 yæ24 to33
XT,Xiangtan,49,把那个东西拿给我。,把那隻东西拿把我,,pɒ nɒ tʂɒ tən si nɒ pɒ ŋo,pɒ42 nɒ24 tʂɒ24 tən33 si33 nɒ33 pɒ42 ŋo42,pɒ nɒ tʂɒ tən si nɒ pɒ ŋo,pɒ42 nɒ24 tʂɒ24 tən33 si33 nɒ33 pɒ42 ŋo42
XT,Xiangtan,50,有些地方把太阳叫日头。,有的垱上叫太阳做日头,,iəɯ ti tɔn ʂɔn tɕiaɯ ian tsəɯ i dəɯ,iəɯ42 ti33 tɔn55 ʂɔn21 tɕiaɯ55 ian12 tsəɯ55 i24 dəɯ12,iəɯ ti tɔn ʂɔn tɕiaɯ ian tsəɯ i dəɯ,iəɯ42 ti33 tɔn55 ʂɔn21 tɕiaɯ55 ian12 tsəɯ55 i24 dəɯ12
XT,Xiangtan,51,您贵姓?我姓王。,你侬家贵姓?我姓王。,,n̩ nən kɒ kuəi sin ŋo sin uɔn,n̩42 nən42 kɒ33 kuəi55 sin55 ŋo42 sin55 uɔn12,n̩ nən kɒ kuəi sin ŋo sin uɔn,n̩42 nən42 kɒ33 kuəi55 sin55 ŋo42 sin55 uɔn12
XT,Xiangtan,52,你姓王我也姓王，咱们两个人都姓王。,你也姓王我也姓王，我人两个人都姓王,,ȵi iɒ sin uɔn ŋo iɒ sin uɔn ŋo in nian ko in təɯ sin uɔn,ȵi42 iɒ42 sin55 uɔn12 ŋo42 iɒ42 sin55 uɔn12 ŋo42 in12 nian42 ko55 in12 təɯ33 sin55 uɔn12,ɲi iɒ sin uɔn ŋo iɒ sin uɔn ŋo in nian ko in təɯ sin uɔn,ɲi42 iɒ42 sin55 uɔn12 ŋo42 iɒ42 sin55 uɔn12 ŋo42 in12 nian42 ko55 in12 təɯ33 sin55 uɔn12
XT,Xiangtan,53,你先去吧，我们等一会儿再去。,你先去啰，我人过一刻唧再去,,ȵi siẽ tɕˈie no ŋo in ko i kæ dʑi tsai tɕˈie,ȵi42 siẽ33 tɕˈie55 no21 ŋo42 in12 ko55 i24 kæ24 dʑi21 tsai55 tɕˈie55,ɲi siẽ tɕˈie no ŋo in ko i kæ dʑi tsai tɕˈie,ɲi42 siẽ33 tɕˈie55 no21 ŋo42 in12 ko55 i24 kæ24 dʑi21 tsai55 tɕˈie55
XT,Xiangtan,54,你抽烟不抽?/你抽不抽烟?,你吃烟不,,ȵi tɕˈiɒ iẽ pu,ȵi42 tɕˈiɒ24 iẽ33 pu24,ɲi tɕˈiɒ iẽ pu,ɲi42 tɕˈiɒ24 iẽ33 pu24
XT,Xiangtan,55,你认得那个人不认得?,你认得那个人不认得,,ȵi in tæ nɒ tʂɒ in pu,ȵi42 in21 tæ24 nɒ24 tʂɒ24 in12 pu24,ɲi in tæ nɒ tʂɒ in pu,ɲi42 in21 tæ24 nɒ24 tʂɒ24 in12 pu24
